mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683711163.5285418,(86+24j),(400-189j),(361-138j),(256-75j),(167-32j),(65+79j),(3+166j),(-77+257j),(-92+348j),(-182+428j),(-210+562j),(-250+553j),(-136+520j),(-153+494j),(-144+469j),(-138+386j),(-128+327j),(-117+153j),(-97+66j),(-65-71j),(-95-213j),(-91-284j),(-139-405j),(-167-509j),(-183-609j),(-204-527j),(-229-545j),(2+17j),(14-77j),(13-78j),(22-47j),(7-3j),(-2011+0j),(-13568-32640j),(128+0j),(47-46j),(-7-35j),(10-3j),(473-58j),(344-226j),(249-292j),(156-380j),(-60-436j),(-175-434j),(-370-451j),(-528-374j),(-585-405j),(-628-267j),(-671-319j),(-639-233j),(-595-172j),(-493-114j),(-403-64j),(-318-8j),(-164+28j),(-30+13j),(87-17j),(196-35j),(302-55j),(377-93j),(447-162j),(484-227j),(540-171j),(552-237j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711163.6366348,(-83-58j),(-186+282j),(-71+309j),(72+196j),(30+146j),(86+126j),(177+177j),(391+26j),(371-376j),(117-567j),(-446-531j),(-681-195j),(-442+405j),(-137+549j),(289+377j),(387+67j),(299-196j),(94-154j),(16-82j),(104-29j),(164-253j),(-38-329j),(-388-386j),(-668+17j),(-471+563j),(60+606j),(476+350j),(-19+7j),(66-11j),(34-93j),(-19-54j),(-4-19j),(-2011+0j),(-13568-32640j),(128+0j),(29+2j),(-7-47j),(21+44j),(-109-241j),(-249+43j),(43+317j),(363+153j),(325-360j),(29-536j),(-493-339j),(-608+277j),(-373+658j),(339+600j),(613+334j),(577-224j),(119-487j),(-132-329j),(-283-143j),(-195+102j),(-87+78j),(-33-21j),(-272+111j),(-145+286j),(68+429j),(364+261j),(479-87j),(211-446j),(-60-543j),(-471-326j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711163.7617133,(61-4j),(210-214j),(176-222j),(104-142j),(118-19j),(137+33j),(239+77j),(347+36j),(414-37j),(498-148j),(528-341j),(456-413j),(260-450j),(141-473j),(12-436j),(-61-296j),(-106-190j),(-45-71j),(71+36j),(217+67j),(383-27j),(422-92j),(428-268j),(409-428j),(344-602j),(87-637j),(-82-639j),(-1+4j),(-15-88j),(-27-72j),(-24-44j),(12-10j),(-2011+0j),(-13568-32640j),(128+0j),(47-16j),(-14-38j),(12+7j),(294-82j),(132-201j),(-46-225j),(-209-155j),(-337+49j),(-314+247j),(-219+433j),(-3+548j),(114+599j),(339+527j),(412+487j),(485+313j),(532+164j),(451+27j),(352-59j),(253-71j),(149-31j),(105+41j),(100+99j),(139+174j),(227+228j),(318+227j),(421+84j),(484+9j),(498-20j),(441-191j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711163.8880768,(11-86j),(-230-364j),(-175-349j),(-95-241j),(-30-105j),(59-16j),(145+97j),(220+191j),(298+258j),(360+371j),(480+470j),(453+514j),(450+391j),(412+400j),(409+390j),(300+296j),(267+230j),(129+146j),(45+10j),(-62-117j),(-220-216j),(-271-265j),(-373-321j),(-456-387j),(-534-483j),(-531-410j),(-560-418j),(15+8j),(-33-82j),(-23-84j),(-21-59j),(9-8j),(-2011+0j),(-13568-32640j),(128+0j),(-64+21j),(-10+37j),(-3-3j),(-329-204j),(-312-14j),(-275+96j),(-264+235j),(-169+395j),(-95+511j),(12+613j),(152+657j),(137+737j),(220+700j),(159+755j),(180+692j),(161+627j),(150+506j),(111+393j),(90+271j),(25+134j),(-31+12j),(-93-92j),(-135-215j),(-179-320j),(-226-395j),(-300-419j),(-339-463j),(-266-547j),(-337-547j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.0098255,(-50-16j),(-308+190j),(-488+240j),(-549+252j),(-599+241j),(-525+214j),(-573+185j),(-508+162j),(-450+133j),(-374+42j),(-273+14j),(-122-25j),(56-17j),(207-32j),(377-31j),(410-6j),(581+24j),(641+105j),(706+50j),(644+87j),(682+85j),(488+123j),(465+89j),(351+61j),(243+45j),(76-5j),(-64-71j),(13+15j),(-23-47j),(-15-107j),(-20-108j),(7-52j),(-2011+0j),(-13568-32640j),(128+0j),(28+52j),(39-15j),(-8-1j),(-401+607j),(-290+690j),(-260+723j),(-341+714j),(-217+676j),(-201+520j),(-117+471j),(-17+346j),(-16+245j),(83+72j),(126-24j),(212-166j),(311-309j),(355-372j),(413-442j),(518-471j),(464-519j),(484-459j),(461-477j),(412-391j),(444-306j),(366-211j),(248-146j),(144-66j),(33+48j),(-66+112j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.1356003,(-38-103j),(-453-181j),(-441-150j),(-298-80j),(-117-32j),(11-45j),(130-92j),(239-180j),(323-284j),(408-384j),(440-588j),(410-617j),(229-616j),(198-629j),(92-631j),(25-502j),(-59-429j),(-56-267j),(-94-87j),(-46+86j),(55+245j),(126+298j),(279+350j),(407+396j),(560+409j),(606+257j),(665+179j),(-20-11j),(76+56j),(95+51j),(57+28j),(4+15j),(-2011+0j),(-13568-32640j),(128+0j),(57-36j),(-4-31j),(14-9j),(365+14j),(239-166j),(115-259j),(-43-340j),(-283-336j),(-441-280j),(-601-147j),(-699+68j),(-768+98j),(-726+293j),(-732+337j),(-623+403j),(-525+431j),(-354+405j),(-246+321j),(-137+235j),(-54+79j),(-51-55j),(-58-180j),(-82-306j),(-146-416j),(-234-482j),(-383-453j),(-483-453j),(-485-506j),(-589-395j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.262344,(-57+98j),(92+514j),(111+439j),(65+278j),(5+161j),(-54-22j),(-158-134j),(-216-222j),(-382-309j),(-419-369j),(-610-425j),(-594-468j),(-627-331j),(-620-303j),(-607-251j),(-475-216j),(-440-143j),(-271-62j),(-154-8j),(6+48j),(192+60j),(293+67j),(463+68j),(598+42j),(720+22j),(605-87j),(638-142j),(-19+0j),(79+29j),(101+21j),(65+16j),(5+11j),(-2011+0j),(-13568-32640j),(128+0j),(-1+64j),(31+4j),(2+9j),(-248+277j),(-47+278j),(128+250j),(274+222j),(443+81j),(523-2j),(610-141j),(628-333j),(703-355j),(596-500j),(679-466j),(566-481j),(453-476j),(337-387j),(236-293j),(186-226j),(78-88j),(35+53j),(11+229j),(-34+345j),(-44+487j),(-23+577j),(57+596j),(119+691j),(42+734j),(99+727j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.386265,(96+23j),(335-229j),(307-218j),(188-133j),(70-13j),(10+68j),(-65+189j),(-100+325j),(-115+435j),(-139+558j),(-97+727j),(-119+725j),(14+642j),(38+635j),(105+605j),(108+448j),(148+373j),(118+234j),(129+40j),(78-122j),(-17-288j),(-100-350j),(-154-425j),(-252-484j),(-350-564j),(-438-466j),(-496-451j),(9+14j),(-35-80j),(-46-89j),(-36-60j),(-3-13j),(-2011+0j),(-13568-32640j),(128+0j),(57+9j),(23-20j),(9+3j),(227+206j),(239+39j),(229-72j),(195-221j),(86-362j),(-23-394j),(-162-483j),(-329-479j),(-350-539j),(-459-463j),(-447-500j),(-444-415j),(-436-350j),(-367-253j),(-284-195j),(-175-137j),(-38-78j),(76-71j),(187-65j),(275-62j),(408-85j),(482-123j),(482-229j),(530-271j),(580-224j),(538-306j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.520276,(64+2j),(296-266j),(334-389j),(324-448j),(304-509j),(178-434j),(168-470j),(138-400j),(31-348j),(12-267j),(-32-160j),(-41-7j),(26+149j),(61+252j),(132+392j),(142+427j),(265+536j),(302+529j),(450+544j),(444+445j),(524+379j),(432+239j),(380+133j),(308+40j),(208-45j),(64-118j),(-83-167j),(22+15j),(-28-44j),(-72-86j),(-81-77j),(-26-38j),(-2011+0j),(-13824-32640j),(128+0j),(-14+46j),(36+14j),(1+11j),(-446+415j),(-306+534j),(-237+553j),(-210+562j),(-46+528j),(23+421j),(107+318j),(153+185j),(103+73j),(31-40j),(-3-163j),(-98-261j),(-216-294j),(-308-310j),(-392-316j),(-493-323j),(-520-241j),(-495-160j),(-477-113j),(-419-72j),(-371-88j),(-270-54j),(-157-18j),(-71-76j),(43-112j),(169-151j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.636392,(-70+18j),(10+442j),(295+452j),(495+224j),(581-92j),(323-314j),(105-444j),(-110-385j),(-250-177j),(-192-29j),(-90+29j),(-1-71j),(-120-166j),(-273-163j),(-456-19j),(-469+205j),(-336+563j),(19+637j),(438+558j),(598+192j),(598-220j),(255-362j),(-4-383j),(-155-205j),(-148-7j),(23+81j),(177-45j),(-11+16j),(23-55j),(-5-112j),(-67-86j),(-25-31j),(-2011+0j),(-13824-32640j),(128+0j),(42+26j),(12-28j),(5+3j),(509-186j),(210-500j),(-118-551j),(-396-415j),(-504-31j),(-297+184j),(-69+306j),(127+172j),(91+27j),(-22-17j),(-159+52j),(-139+218j),(44+335j),(268+304j),(446+100j),(515-193j),(264-437j),(-9-482j),(-246-369j),(-346-176j),(-331-19j),(-230+90j),(-96+84j),(-134+74j),(-178+74j),(-250+181j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.7704544,(-57+3j),(-319+277j),(-427+293j),(-459+294j),(-468+316j),(-381+246j),(-412+245j),(-399+215j),(-300+164j),(-228+61j),(-157-23j),(-53-127j),(12-169j),(93-254j),(193-361j),(235-411j),(324-539j),(376-468j),(343-596j),(295-523j),(286-538j),(220-386j),(198-322j),(128-243j),(76-146j),(-20+13j),(-63+139j),(6-10j),(-33+27j),(-88+42j),(-94+56j),(-44-3j),(-2011+0j),(-13824-32640j),(128+0j),(-49-6j),(-17+33j),(-1-4j),(-299-462j),(-417-406j),(-473-399j),(-452-424j),(-457-299j),(-356-221j),(-294-157j),(-195-82j),(-84-73j),(8-2j),(153-13j),(253+22j),(365+60j),(422+57j),(482+65j),(538+55j),(528+18j),(481+31j),(497+36j),(417+46j),(371+116j),(284+119j),(169+136j),(93+159j),(-45+207j),(-151+279j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711164.8991258,(33+61j),(338+95j),(301+98j),(205+114j),(148+117j),(94+174j),(84+264j),(103+302j),(192+388j),(203+410j),(346+465j),(378+432j),(448+266j),(427+192j),(421+120j),(331+60j),(284+19j),(119+45j),(57+52j),(-46+113j),(-77+250j),(-58+337j),(-19+456j),(70+539j),(170+595j),(259+471j),(360+433j),(-16-5j),(31+57j),(41+63j),(33+33j),(-3+9j),(-2011+0j),(-13568-32640j),(128+0j),(13-47j),(-29-15j),(8-8j),(161-261j),(-42-231j),(-156-120j),(-235-11j),(-242+191j),(-173+339j),(-74+474j),(133+517j),(226+553j),(381+427j),(452+445j),(484+309j),(476+190j),(399+98j),(335+57j),(254+10j),(162+38j),(109+80j),(108+168j),(101+224j),(140+299j),(204+354j),(267+327j),(370+285j),(362+310j),(439+250j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.0145917,(35+28j),(283+68j),(398+174j),(419+222j),(430+257j),(362+230j),(373+265j),(306+251j),(279+246j),(153+256j),(83+266j),(-38+215j),(-119+144j),(-228+95j),(-349+57j),(-383+24j),(-503-11j),(-517-107j),(-559-57j),(-505-86j),(-531-94j),(-408-94j),(-350-101j),(-261-104j),(-159-93j),(-22-78j),(95-65j),(-10-6j),(39+26j),(63+59j),(70+57j),(13+32j),(-2011+0j),(-13824-32640j),(128+0j),(31+29j),(42-13j),-1j,(-98+592j),(45+610j),(118+657j),(86+669j),(203+592j),(200+482j),(197+405j),(216+276j),(129+204j),(82+44j),(25-15j),(-35-148j),(-120-265j),(-174-327j),(-217-387j),(-236-467j),(-284-439j),(-259-444j),(-278-428j),(-226-406j),(-175-408j),(-111-361j),(-75-284j),(-1-216j),(121-148j),(193-100j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.1399221,(-79+37j),(-160+360j),(-138+347j),(-137+253j),(-147+199j),(-153+70j),(-224+27j),(-277+8j),(-371-27j),(-383-49j),(-523-16j),(-527-30j),(-497+65j),(-480+82j),(-450+111j),(-373+66j),(-325+72j),(-219+13j),(-176-35j),(-91-106j),(-80-221j),(-60-259j),(-49-393j),(-75-480j),(-119-554j),(-194-427j),(-256-443j),(20+15j),(-9-71j),(-10-79j),(-10-55j),(9-4j),(-2011+0j),(-13568-32640j),(128+0j),(-10-50j),(-42-5j),(-2-10j),(113-399j),(-92-320j),(-207-179j),(-279-68j),(-314+140j),(-311+267j),(-196+421j),(-29+528j),(18+607j),(207+564j),(199+627j),(289+538j),(349+432j),(325+321j),(288+235j),(272+197j),(156+102j),(74+93j),(-51+107j),(-133+146j),(-220+199j),(-264+250j),(-241+308j),(-240+409j),(-293+410j),(-265+452j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.2715628,(34-17j),(147-252j),(287-288j),(347-273j),(409-273j),(383-191j),(441-149j),(394-85j),(380-48j),(290+64j),(243+127j),(95+170j),(-3+156j),(-119+172j),(-268+185j),(-328+169j),(-467+140j),(-502+7j),(-561+42j),(-503-34j),(-534-72j),(-391-83j),(-336-151j),(-248-137j),(-141-133j),(7-76j),(108-22j),(-8-2j),(29+34j),(21+77j),(15+88j),(-19+34j),(-2011+0j),(-13568-32640j),(128+0j),(-36-39j),(-31+24j),(1-4j),(98-575j),(-14-609j),(-36-671j),(28-683j),(-55-624j),(-37-480j),(-44-433j),(-73-325j),(-21-214j),(-72-86j),(-41+11j),(-73+122j),(-147+275j),(-165+331j),(-206+401j),(-264+439j),(-250+448j),(-273+413j),(-320+445j),(-386+359j),(-365+272j),(-319+192j),(-267+98j),(-197+41j),(-134-86j),(-62-178j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.4023452,(-67+38j),(-137+328j),(-131+290j),(-137+195j),(-160+154j),(-172+44j),(-255-1j),(-319+16j),(-395-7j),(-429-19j),(-529+26j),(-526+33j),(-474+121j),(-446+142j),(-403+163j),(-312+103j),(-267+86j),(-158+19j),(-119-51j),(-64-125j),(-63-253j),(-40-269j),(-62-421j),(-117-497j),(-186-556j),(-240-424j),(-300-406j),(11+18j),(-17-68j),(-18-72j),(-13-49j),(14-2j),(-2011+0j),(-13568-32640j),(128+0j),(-11-53j),(-36+6j),(11-8j),(95-334j),(-81-267j),(-185-141j),(-264-25j),(-275+181j),(-255+287j),(-173+441j),(-13+528j),(33+587j),(204+537j),(193+581j),(265+497j),(314+394j),(270+298j),(218+218j),(201+187j),(117+119j),(30+130j),(-89+158j),(-148+173j),(-220+244j),(-254+284j),(-218+319j),(-198+423j),(-246+398j),(-211+442j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.532014,(-57-11j),(-305+178j),(-376+216j),(-385+246j),(-417+296j),(-314+236j),(-337+256j),(-287+215j),(-257+201j),(-195+116j),(-182+49j),(-142-70j),(-164-135j),(-158-225j),(-172-338j),(-122-410j),(-189-517j),(-157-488j),(-267-560j),(-255-469j),(-310-451j),(-229-330j),(-181-261j),(-131-185j),(-49-123j),(28-20j),(147+36j),(-23+2j),(37+32j),(62+71j),(67+74j),(12+38j),(-2011+0j),(-13568-32640j),(128+0j),(36-34j),(-24-26j),(-6+3j),(545-132j),(488-313j),(476-379j),(457-419j),(309-472j),(159-418j),(70-355j),(-40-262j),(-36-130j),(-51-33j),(-36+108j),219j,(46+300j),(101+353j),(167+391j),(238+461j),(305+399j),(317+350j),(315+346j),(265+320j),(244+298j),(186+248j),(109+165j),(71+184j),(-61+172j),(-180+170j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.6637275,(-74-21j),(-220+170j),(-171+173j),(-122+92j),(-165+44j),(-157-23j),(-261-38j),(-346+23j),(-405+130j),(-410+251j),(-385+431j),(-320+466j),(-152+488j),(-21+476j),(85+422j),(96+289j),(100+217j),(41+95j),(-54+92j),(-147+118j),(-228+217j),(-223+290j),(-209+405j),(-125+516j),615j,(233+482j),(363+418j),(-4-11j),(45+54j),(40+46j),(30+26j),(-1+18j),(-2011+0j),(-13568-32640j),(128+0j),(-43-17j),(-8+28j),(-9+5j),(-327-44j),(-223+154j),(-71+277j),(119+271j),(326+142j),(371-61j),(360-244j),(219-444j),(128-536j),(-129-530j),(-182-528j),(-313-399j),(-394-232j),(-318-102j),(-255-13j),(-206-9j),(-102-30j),(-79-97j),(-63-188j),(-105-231j),(-216-284j),(-317-259j),(-372-126j),(-463-23j),(-480+9j),(-423+119j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.7878551,(62+31j),(246-164j),(145-164j),(90-79j),(117-48j),(161+5j),(265-48j),(315-149j),(299-342j),(170-446j),(-8-577j),(-156-550j),(-358-374j),(-423-217j),(-428-29j),(-308+54j),(-221+115j),(-85+59j),(-73-26j),(-99-114j),(-247-162j),(-337-120j),(-473+14j),(-519+231j),(-463+443j),(-153+492j),(31+543j),(4-21j),(15+62j),(27+67j),(34+32j),(-6+5j),(-2011+0j),(-13568-32640j),(128+0j),(-46-32j),(-7+29j),(-8-2j),(-352-17j),(-204+222j),(31+273j),(226+208j),(359-43j),(307-216j),(129-447j),(-174-477j),(-367-432j),(-517-160j),(-567-23j),(-479+186j),(-282+330j),(-113+315j),(4+233j),(45+172j),(17+76j),(-57+64j),(-155+134j),(-161+246j),(-100+352j),(42+416j),(205+366j),(385+269j),(423+203j),(456+31j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711165.9028466,(-26+47j),(189+309j),(417+219j),(490+7j),(473-227j),(224-344j),(56-418j),(-99-351j),(-206-206j),(-178-95j),(-125-41j),(-40-72j),(-85-180j),(-195-217j),(-377-178j),(-427-56j),(-531+186j),(-383+413j),(-149+603j),(124+534j),(392+405j),(390+145j),(318-60j),(177-139j),(51-100j),(3+5j),(86+111j),(-12-9j),(48+23j),(101+13j),(96-37j),(32-18j),(-2011+0j),(-13824-32640j),(128+0j),(-50-26j),(2+29j),(-10+6j),(-550+157j),(-296+507j),(23+594j),(286+520j),(503+193j),(424-103j),(225-292j),(-37-274j),(-128-131j),(-70+59j),(54+151j),(233+81j),(313-140j),(219-312j),(17-443j),(-236-485j),(-456-255j),(-497-4j),(-392+215j),(-218+330j),(-89+324j),(23+246j),(87+125j),(23+106j),(-37+140j),(-47+216j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711166.0316591,(-47-40j),(-296+7j),(-215-10j),(-115-49j),(-68-112j),(42-163j),(90-263j),(140-334j),(117-438j),(119-467j),(78-572j),(89-567j),(-23-520j),(-40-478j),(-66-434j),(-24-306j),(-21-247j),(20-93j),(61-17j),(123+92j),(244+171j),(279+197j),(408+278j),(506+281j),(592+285j),(524+134j),(551+100j),(-24-9j),(56+32j),(63+41j),(37+24j),(-5+18j),(-2011+0j),(-13568-32640j),(128+0j),(-11-46j),(-40+4j),(12-9j),(100-336j),(-72-290j),(-199-184j),(-291-108j),(-357+65j),(-376+167j),(-343+323j),(-247+451j),(-251+516j),(-70+544j),(-113+571j),(-34+516j),(37+433j),(60+326j),(51+240j),(37+164j),(-17+75j),(-87+8j),(-196-70j),(-256-92j),(-349-128j),(-397-105j),(-398-48j),(-478+13j),(-473-43j),(-462-2j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711166.1576478,(52-33j),(-53-297j),(-142-187j),(-112-86j),(-96-100j),(-77-131j),(-207-173j),(-353-65j),(-403+181j),(-255+410j),(25+580j),(288+485j),(491+178j),(476-102j),(298-315j),(89-306j),(-64-233j),(-38-73j),(23-74j),(68-155j),(-20-323j),(-199-276j),(-432-213j),(-570+67j),(-495+439j),(-54+542j),(260+494j),(-11-13j),(51+34j),(70+2j),(43-21j),(10+0j),(-2011+0j),(-13568-32640j),(128+0j),(-41+12j),(17+23j),2j,(-27+346j),(243+155j),(224-129j),(29-303j),(-298-207j),(-393+79j),(-238+385j),(135+490j),(430+374j),(562-52j),(503-302j),(201-482j),(-144-440j),(-268-215j),(-253-29j),(-178+83j),(-86+56j),(-100-4j),(-195-16j),(-263+112j),(-212+291j),(-24+416j),(237+328j),(457+145j),(479-44j),(348-287j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711166.2835782,(44+13j),(317-134j),(464-142j),(491-116j),(511-62j),(427-54j),(440+11j),(359+51j),(299+63j),(189+121j),(111+143j),(-50+122j),(-194+92j),(-310+48j),(-436+7j),(-433-47j),(-551-114j),(-551-206j),(-581-207j),(-488-231j),(-505-246j),(-357-248j),(-279-185j),(-189-133j),(-86-84j),(31-12j),(132+80j),(-6-12j),(20+45j),(-6+106j),(-18+112j),(-20+33j),(-2011+0j),(-13568-32640j),(128+0j),(-6-51j),(-30+0j),(-8-8j),(460-355j),(392-448j),(379-483j),(426-452j),(307-435j),(216-375j),(180-318j),(92-247j),(48-148j),(-43-45j),(-116+1j),(-202+93j),(-288+200j),(-338+225j),(-388+243j),(-483+245j),(-457+246j),(-440+204j),(-424+207j),(-383+125j),(-354+34j),(-265-26j),(-176-49j),(-72-118j),(60-165j),(140-166j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711166.4100833,(-29-55j),(-346-22j),(-471+97j),(-445+227j),(-390+345j),(-209+371j),(-112+434j),(23+367j),(82+289j),(64+221j),(51+172j),(-47+130j),(-142+166j),(-182+245j),(-179+398j),(-83+423j),(43+566j),(165+571j),(383+477j),(434+313j),(533+151j),(417+12j),(322-101j),(187-135j),(79-76j),(19+20j),(42+159j),-17j,(9+57j),(36+101j),(59+82j),(27+38j),(-2011+0j),(-13568-32640j),(128+0j),(40+18j),(12-26j),(5+11j),(569+165j),(578-159j),(480-376j),(360-503j),(57-555j),(-158-437j),(-246-289j),(-257-90j),(-156+10j),(-5+48j),(102+20j),(196-85j),(209-275j),(124-376j),(-3-465j),(-147-520j),(-328-403j),(-400-278j),(-455-110j),(-413-12j),(-355+49j),(-264+92j),(-180+104j),(-141+29j),(-179-47j),(-207-68j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711166.5362165,(-24-68j),(-254-146j),(-217-178j),(-108-156j),(19-172j),(83-146j),(203-165j),(281-189j),(354-210j),(426-253j),(514-333j),(518-293j),(432-279j),(402-246j),(374-233j),(265-152j),(195-100j),(113-14j),(19+98j),(-78+189j),(-133+316j),(-168+354j),(-216+411j),(-231+483j),(-266+575j),(-146+558j),(-120+569j),(12-9j),(-64+55j),(-54+49j),(-36+22j),(-8-17j),(-2011+0j),(-13568-32640j),(128+0j),(-45-18j),(-20+23j),(-3-10j),(-127-305j),(-201-148j),(-259-32j),(-297+80j),(-245+255j),(-189+344j),(-121+451j),(5+521j),(-13+574j),(90+576j),(39+569j),(81+524j),(110+472j),(81+371j),(60+281j),(-16+220j),(-67+112j),(-146+50j),(-194-25j),(-245-86j),(-322-144j),(-370-175j),(-395-131j),(-455-160j),(-416-231j),(-415-196j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
