mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683710699.100127,(-11+39j),(33+335j),(-114+436j),(-207+470j),(-289+494j),(-312+377j),(-409+371j),(-448+297j),(-459+215j),(-435+35j),(-457-104j),(-348-268j),(-267-293j),(-159-423j),(-38-547j),(97-579j),(210-687j),(352-578j),(393-646j),(415-492j),(467-463j),(370-202j),(395-118j),(325+15j),(238+160j),(118+273j),(-2+406j),(13-20j),(-64+56j),(-138+50j),(-131+23j),(-60-18j),(-2011+0j),(-13568-32640j),(128+0j),(51+9j),(14-35j),(7-3j),(124+665j),(203+661j),(186+717j),(77+732j),(102+655j),(32+489j),(6+424j),(6+316j),(-99+203j),(-74+83j),(-113-65j),(-85-204j),(-46-337j),(-5-443j),(59-509j),(114-576j),(127-596j),(176-576j),(238-596j),(321-525j),(387-436j),(391-348j),(336-230j),(306-164j),(284+27j),(246+172j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.2254114,(108-3j),(430-270j),(459-278j),(394-192j),(374-108j),(224-28j),(220+64j),(149+148j),(104+238j),(53+300j),(15+393j),(-85+416j),(-111+422j),(-172+405j),(-221+379j),(-279+254j),(-346+238j),(-340+123j),(-411+62j),(-384-45j),(-432-130j),(-345-198j),(-307-281j),(-273-364j),(-254-446j),(-252-363j),(-191-402j),(1+8j),(27-56j),(57-37j),(47-15j),(21+19j),(-2011+0j),(-13312-32640j),(128+0j),(-10-59j),(-40-1j),(-9-4j),(201-351j),(29-327j),(-121-287j),(-227-237j),(-372-120j),(-440-20j),(-526+77j),(-567+208j),(-653+200j),(-636+340j),(-729+287j),(-676+294j),(-612+343j),(-509+307j),(-427+253j),(-386+216j),(-250+158j),(-168+69j),(-13-12j),(66-92j),(162-169j),(248-230j),(257-275j),(335-367j),(447-349j),(476-363j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.3520439,(15+35j),(153+186j),(120+282j),(72+294j),(31+300j),(-30+246j),(-60+242j),(-99+173j),(-144+150j),(-218+69j),(-286+9j),(-277-125j),(-248-171j),(-243-257j),(-232-323j),(-212-327j),(-199-416j),(-101-420j),(-127-411j),(-59-337j),(-44-339j),(-9-221j),(27-150j),(40-63j),(64+31j),(89+121j),(97+216j),(11-16j),(-19+51j),(-43+76j),(-61+69j),(-32+13j),(-2011+0j),(-13824-32640j),(128+0j),(15+28j),(28-8j),(5+1j),(-212+389j),(-152+452j),(-152+476j),(-224+485j),(-167+450j),(-168+384j),(-167+323j),(-121+276j),(-153+193j),(-122+104j),(-131+17j),(-88-72j),(-55-168j),(-7-217j),(50-251j),(109-308j),(116-316j),(163-312j),(182-328j),(282-272j),(282-240j),(280-190j),(278-152j),(281-93j),(283+15j),(272+69j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.476255,(-14-53j),(-266-233j),(-314-328j),(-287-418j),(-250-484j),(-172-410j),(-103-467j),(-6-421j),(38-392j),(122-314j),(214-255j),(274-91j),(317+35j),(325+162j),(335+311j),(207+373j),(197+514j),(111+546j),(63+592j),(-15+535j),(-76+544j),(-146+371j),(-177+305j),(-208+197j),(-232+79j),(-184-26j),(-151-173j),16j,(15-47j),(74-62j),(82-68j),(41-5j),(-2011+0j),(-13824-32640j),(128+0j),(-20+50j),(35+27j),(-1+9j),(-665-4j),(-651+69j),(-612+43j),(-603-47j),(-504-12j),(-368+1j),(-270+11j),(-156+25j),(-38+11j),(84+2j),(202+67j),(293+107j),(383+141j),(417+192j),(462+246j),(507+345j),(501+310j),(439+338j),(385+365j),(282+402j),(183+391j),(91+347j),(40+246j),(-82+217j),(-196+100j),(-240-19j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.5929565,(5+25j),(174+5j),(292-107j),(308-207j),(288-320j),(193-351j),(154-425j),(104-442j),(-37-418j),(-55-370j),(-116-337j),(-113-216j),(-77-65j),(-9+13j),(81+68j),(135+58j),(250+78j),(356+79j),(402-28j),(414-70j),(444-188j),(356-204j),(318-240j),(240-264j),(176-249j),(68-171j),(28-88j),(-1-3j),(3+9j),(-10+41j),(-19+53j),(-11+26j),(-2011+0j),(-13824-32640j),(128+0j),(-44-23j),(-27+23j),(-9-1j),(-300-436j),(-466-266j),(-554-122j),(-581-24j),(-512+185j),(-373+262j),(-260+350j),(-75+358j),(13+314j),(165+199j),(199+132j),(260-19j),(258-190j),(180-310j),(96-391j),(10-475j),(-128-460j),(-228-426j),(-333-343j),(-321-283j),(-385-221j),(-356-111j),(-303-1j),(-212+76j),(-120+91j),(-36+97j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.7254357,(32+6j),(117-94j),(65-94j),(60-75j),(52-107j),(43-125j),(-1-199j),(-121-195j),(-246-135j),(-263+2j),(-270+170j),(-169+251j),(13+303j),(114+256j),(195+190j),(218+107j),(272+31j),(251-13j),(269-172j),(191-262j),(65-392j),(-123-346j),(-281-330j),(-444-168j),(-493+85j),(-264+283j),(-97+372j),(-2-11j),(5+39j),(2+40j),(22+44j),(-7+16j),(-2011+0j),(-13568-32640j),(128+0j),(-40+24j),(19+13j),(-1+0j),(88+309j),(311+79j),(293-235j),(83-401j),(-289-324j),(-405-46j),(-336+288j),(-5+432j),(233+391j),(412+70j),(385-135j),(173-300j),(-74-280j),(-186-107j),(-150+46j),(-58+110j),(70+49j),(69-52j),(-15-160j),(-141-119j),(-237-36j),(-227+116j),(-79+222j),(95+263j),(171+193j),(235+69j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.8481507,(1+62j),(145+177j),(127+106j),(33+34j),(-51+5j),(-116-54j),(-206-73j),(-264-85j),(-345-49j),(-344-34j),(-426-14j),(-378-27j),(-328+20j),(-285+8j),(-225-7j),(-149-56j),(-83-90j),(30-114j),(64-219j),(120-241j),(158-330j),(165-328j),(240-345j),(253-400j),(269-422j),(141-357j),(134-342j),(-10+10j),(39-25j),(40-4j),(24+15j),(-3+21j),(-2011+0j),(-13568-32640j),(128+0j),(21+39j),(39-5j),(-2+7j),(74+341j),(265+244j),(431+151j),(534+86j),(599-119j),(526-220j),(534-368j),(434-512j),(444-524j),(268-603j),(311-566j),(196-517j),(47-453j),(-40-318j),(-65-200j),(-90-117j),(-73+23j),(-44+114j),(-25+267j),(22+336j),(57+395j),(112+413j),(185+368j),(255+391j),(205+385j),(231+330j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710699.973462,(40-65j),(-26-357j),(46-290j),(121-172j),(187-93j),(187+37j),(258+143j),(291+212j),(304+297j),(264+340j),(288+420j),(203+444j),(183+392j),(113+358j),(58+321j),(-42+255j),(-110+182j),(-147+34j),(-216-20j),(-216-105j),(-272-221j),(-214-263j),(-216-375j),(-197-443j),(-164-486j),(-119-366j),(-83-368j),(-15+14j),(21-39j),(32-16j),(27+0j),(-5+22j),(-2011+0j),(-13568-32640j),(128+0j),(-17+21j),(19+9j),(-3+3j),(10+184j),(181+271j),(320+378j),(388+522j),(530+552j),(461+591j),(591+579j),(650+510j),(574+625j),(562+507j),(431+602j),(334+511j),(226+417j),(116+299j),(-1+206j),(-78+128j),(-164+39j),(-232-42j),(-320-160j),(-359-257j),(-355-361j),(-364-410j),(-333-404j),(-353-443j),(-212-513j),(-190-509j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710700.0994353,(-43-1j),(-85+77j),(-57+47j),(-59-35j),(-98-143j),(-126-139j),(-212-177j),(-282-125j),(-362-111j),(-445-67j),(-502+72j),(-460+110j),(-326+178j),(-241+198j),(-140+188j),(-21+107j),(28-3j),(38-110j),(14-285j),(-61-376j),(-218-473j),(-280-395j),(-417-348j),(-510-291j),(-624-221j),(-601-8j),(-566+126j),(14-10j),(-72-5j),(-53+28j),(-19+13j),(18+9j),(-2011+0j),(-14336-32640j),(128+0j),(25-14j),(-7-16j),(-1+0j),(151-150j),(60-274j),(-19-334j),(-133-389j),(-277-333j),(-370-258j),(-447-126j),(-468+49j),(-469+93j),(-373+217j),(-344+223j),(-245+243j),(-160+256j),(-92+207j),(-59+140j),(-48+59j),(-90+19j),(-107-9j),(-132-43j),(-163-45j),(-223-51j),(-254-25j),(-263+56j),(-265+95j),(-268+111j),(-204+156j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710700.2235632,(-38+27j),(99+291j),(375+265j),(515+24j),(482-265j),(215-423j),(-33-492j),(-249-367j),(-385-144j),(-292+26j),(-180+155j),(-15+111j),(63-42j),(-28-185j),(-221-229j),(-335-97j),(-470+142j),(-413+372j),(-122+585j),(163+526j),(443+378j),(367+84j),(391-109j),(218-235j),(53-211j),(-11-54j),(56+41j),(-10+0j),(34+7j),(83+0j),(77-53j),(28-22j),(-2011+0j),(-13824-32640j),(128+0j),(-50+23j),(23+29j),(-7+5j),(-323+582j),(155+642j),(473+456j),(619+169j),(506-236j),(239-428j),(-68-358j),(-240-137j),(-207+75j),(9+232j),(187+201j),(370-5j),(357-313j),(118-511j),(-202-530j),(-486-415j),(-618-43j),(-497+256j),(-274+508j),(37+469j),(225+398j),(318+167j),(258-54j),(71-167j),(-76-99j),(-157+55j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
