mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683711289.706137,(-80-57j),(-470+171j),(-422+290j),(-270+321j),(-173+266j),(-44+185j),(-24+95j),(-65-1j),(-146-64j),(-274-57j),(-423+15j),(-476+74j),(-460+192j),(-426+313j),(-392+430j),(-270+409j),(-182+500j),(-88+415j),(8+383j),(8+261j),(-15+222j),(-74+157j),(-141+135j),(-216+182j),(-277+290j),(-149+398j),(-96+482j),(4-12j),(-19+67j),(-17+98j),(-20+81j),(-17+25j),(-2011+0j),(-13568-32640j),(128+0j),(-66+19j),(8+34j),0j,(-485+80j),(-320+308j),(-122+401j),(76+406j),(313+251j),(399+37j),(384-241j),(229-454j),(114-575j),(-150-589j),(-281-580j),(-450-443j),(-566-246j),(-536-55j),(-430+93j),(-340+179j),(-148+193j),(-57+97j),(62+31j),(62-98j),(24-219j),(-84-303j),(-253-268j),(-398-263j),(-486-243j),(-577-73j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711289.8313956,(-71-59j),(-470-38j),(-487+0j),(-386+20j),(-290-2j),(-151+8j),(-59-26j),(47-82j),(147-141j),(223-242j),(302-376j),(364-387j),(333-412j),(347-438j),(362-477j),(305-376j),(311-402j),(283-289j),(248-250j),(194-109j),(201-22j),(161+78j),(138+187j),(125+283j),(163+412j),(246+395j),(276+459j),-18j,(-5+80j),(-21+99j),(-20+85j),(-29+18j),(-2011+0j),(-13568-32640j),(128+0j),(-53-8j),(-13+40j),(-5-6j),(-286-353j),(-373-204j),(-410-76j),(-411+26j),(-349+223j),(-216+338j),(-115+446j),(43+500j),(87+576j),(226+548j),(238+591j),(321+523j),(378+458j),(367+331j),(348+248j),(292+186j),(199+62j),(80+16j),(14-75j),(-86-120j),(-186-154j),(-294-169j),(-372-86j),(-489-84j),(-529-148j),(-587-69j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711289.9595175,(28-21j),(81-225j),(84-342j),(108-416j),(152-506j),(133-422j),(217-501j),(268-444j),(244-438j),(261-348j),(273-302j),(234-146j),(171-30j),(101+74j),(7+186j),(-129+206j),(-251+287j),(-342+284j),(-475+324j),(-505+253j),(-587+267j),(-518+172j),(-522+100j),(-473+42j),(-422-41j),(-270-52j),(-163-92j),(-4-2j),(19-11j),(56+21j),(56+38j),(15+28j),(-2011+0j),(-13824-32640j),(128+0j),(-39+33j),(17+37j),(-6-5j),(-462-89j),(-489+23j),(-523+91j),(-564+82j),(-536+178j),(-467+169j),(-424+247j),(-325+312j),(-304+292j),(-167+277j),(-144+305j),(-28+329j),(80+323j),(142+327j),(214+347j),(283+423j),(331+392j),(323+398j),(341+389j),(298+379j),(234+399j),(190+354j),(185+237j),(125+184j),(78+107j),(88-31j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.0844154,(92+42j),(472-115j),(511-90j),(404-59j),(295-18j),(187-8j),(82+28j),(-63+54j),(-168+79j),(-332+98j),(-489+129j),(-574+58j),(-546+64j),(-602+11j),(-660-27j),(-565-95j),(-583-139j),(-456-206j),(-380-204j),(-208-195j),(-85-222j),(76-183j),(165-151j),(303-114j),(459-75j),(517-92j),(599-40j),(-18-11j),(70+52j),(73+87j),(50+86j),(-11+33j),(-2011+0j),(-13568-32640j),(128+0j),(-61-3j),(-8+40j),-7j,(-280-435j),(-366-333j),(-406-295j),(-420-238j),(-449-82j),(-406+57j),(-428+177j),(-376+306j),(-425+329j),(-371+417j),(-439+422j),(-375+428j),(-354+434j),(-283+395j),(-224+344j),(-167+291j),(-54+212j),(-4+125j),(90+99j),(160+28j),(234-17j),(327-74j),(357-172j),(428-191j),(529-129j),(562-187j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.212944,(8-100j),(-310-402j),(-297-419j),(-227-321j),(-297-300j),(-37-115j),(14-36j),(93+65j),(126+31j),(220+231j),(352+363j),(356+464j),(432+304j),(393+508j),(394+567j),(261+539j),(330+519j),(130+477j),(110+449j),(15+315j),(31+258j),(-139+111j),(-273-25j),(-337-141j),(-352-210j),(-371-284j),(-419-364j),(14+35j),(-10-89j),(13-125j),(16-95j),(29-20j),(-2011+0j),(-13312-32640j),(128+0j),(3+58j),(33+16j),(-9+13j),(-474+327j),(-358+431j),(-194+563j),(-223+473j),(-22+489j),(93+461j),(174+570j),(348+384j),(383+411j),(494+304j),(600+306j),(501+308j),(496+239j),(461+172j),(517+152j),(390+52j),(273-46j),(164-79j),(-38-261j),(-32-214j),(-109-253j),(-207-319j),(-238-436j),(-369-349j),(-333-446j),(-387-479j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.3327086,(-92+40j),(-220+451j),(-225+447j),(-194+358j),(-132+284j),(-114+139j),(-117+37j),(-113-75j),(-149-190j),(-110-300j),(-161-431j),(-133-511j),(-234-494j),(-220-536j),(-211-599j),(-143-539j),(-154-586j),(-56-474j),(-69-457j),(-4-333j),(62-299j),(152-175j),(269-129j),(358-60j),(456+10j),(425+36j),(502+46j),(-24-13j),(51+48j),(69+76j),(52+71j),35j,(-2011+0j),(-13568-32640j),(128+0j),(-9+54j),(23+20j),(-2+7j),(-425+344j),(-254+451j),(-132+437j),(-36+444j),(157+374j),(255+303j),(413+217j),(496+45j),(567+4j),(551-161j),(629-168j),(584-247j),(518-301j),(408-311j),(324-294j),(229-314j),(110-247j),(4-169j),(-77-53j),(-116+45j),(-187+131j),(-237+229j),(-243+296j),(-238+422j),(-303+434j),(-305+516j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.4582307,(58+74j),(456+66j),(497+38j),(400-8j),(312-7j),(205+12j),(152+59j),(72+124j),(58+209j),(24+346j),(71+487j),(50+529j),(110+473j),(141+529j),(189+568j),(175+502j),(214+519j),(152+462j),(168+422j),(78+322j),(26+342j),(-68+288j),(-114+308j),(-179+324j),(-282+391j),(-261+445j),(-265+514j),(20-10j),(-70+57j),(-91+61j),(-76+46j),(-27-3j),(-2011+0j),(-13568-32640j),(128+0j),(-42+33j),(5+33j),(6+4j),(-470+47j),(-365+216j),(-267+302j),(-151+354j),(76+358j),(262+227j),(382+128j),(476-61j),(532-142j),(461-296j),(484-373j),(383-439j),(290-511j),(169-473j),(73-419j),(-2-347j),(-56-202j),(-55-97j),(-51-15j),(11+83j),(83+166j),(168+217j),(290+215j),(377+209j),(427+251j),(529+179j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.5868683,(-13-4j),(-170+54j),(-320+90j),(-412+74j),(-481+42j),(-459+41j),(-524-25j),(-522-71j),(-503-105j),(-443-183j),(-409-239j),(-251-288j),(-107-263j),(13-275j),(172-271j),(229-195j),(375-172j),(465-48j),(543-12j),(521+82j),(606+149j),(499+223j),(462+278j),(395+318j),(294+374j),(181+315j),(72+325j),(9-6j),(-47+14j),(-73-19j),(-64-33j),(-10-26j),(-2011+0j),(-13824-32640j),(128+0j),(9+49j),(31+0j),(-8-6j),(-333+358j),(-233+466j),(-186+541j),(-234+568j),(-127+576j),(-95+485j),(-26+489j),(62+420j),(39+360j),(127+219j),(130+180j),(197+78j),(260-71j),(298-139j),(340-200j),(416-220j),(406-295j),(406-284j),(426-318j),(441-283j),(441-205j),(390-163j),(299-143j),(225-82j),(144-16j),(62+10j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.7139738,(-89-31j),(-392+202j),(-361+243j),(-256+219j),(-191+200j),(-119+81j),(-154+15j),(-180-44j),(-271-90j),(-305-101j),(-447-89j),(-493-93j),(-512+45j),(-521+90j),(-525+150j),(-458+136j),(-481+194j),(-392+145j),(-380+198j),(-317+151j),(-350+128j),(-292+36j),(-386-3j),(-453+4j),(-532+21j),(-455+108j),(-498+176j),(35+1j),(-83+8j),(-99-2j),(-83+2j),(-29-19j),(-2011+0j),(-13568-32640j),(128+0j),(39+48j),(35-9j),(6+8j),(212+460j),(373+266j),(398+67j),(379-88j),(225-296j),(43-361j),(-132-396j),(-352-308j),(-477-264j),(-557-15j),(-606+44j),(-541+198j),(-433+335j),(-290+376j),(-163+359j),(-49+355j),(69+222j),(73+120j),(40-30j),(-28-115j),(-125-182j),(-238-212j),(-315-152j),(-454-63j),(-507-52j),(-539+65j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711290.8304203,98j,(364+280j),(419+228j),(323+139j),(263+119j),(119+53j),(33+100j),(-46+144j),(-109+239j),(-110+328j),(-116+463j),(-132+506j),(-55+519j),(-30+546j),(18+565j),(11+484j),(45+503j),(5+419j),(17+418j),(-31+323j),(-78+328j),(-145+256j),(-231+260j),(-309+292j),(-380+366j),(-269+413j),(-271+462j),(23-16j),(-66+46j),(-88+53j),(-72+34j),(-26-6j),(-2011+0j),(-13568-32640j),(128+0j),(-60-31j),(-36+23j),(-10-8j),(-255-416j),(-371-217j),(-400-39j),(-363+92j),(-229+292j),(-44+363j),(125+392j),(329+345j),(435+307j),(569+146j),(612+145j),(608-16j),(568-163j),(450-236j),(328-276j),(259-286j),(96-240j),(21-134j),(-74-21j),(-72+95j),(-75+211j),(-26+326j),(101+356j),(207+435j),(233+477j),(337+443j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
