mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127,_128,_129,_130,_131,_132,_133,_134,_135,_136,_137,_138,_139,_140,_141,_142,_143,_144,_145,_146,_147,_148,_149,_150,_151,_152,_153,_154,_155,_156,_157,_158,_159,_160,_161,_162,_163,_164,_165,_166,_167,_168,_169,_170,_171,_172,_173,_174,_175,_176,_177,_178,_179,_180,_181,_182,_183,_184,_185,_186,_187,_188,_189,_190,_191,_192,_193,_194,_195,_196,_197,_198,_199,_200,_201,_202,_203,_204,_205,_206,_207,_208,_209,_210,_211,_212,_213,_214,_215,_216,_217,_218,_219,_220,_221,_222,_223,_224,_225,_226,_227,_228,_229,_230,_231,_232,_233,_234,_235,_236,_237,_238,_239,_240,_241,_242,_243,_244,_245,_246,_247,_248,_249,_250,_251,_252,_253,_254,_255
505bc2d2e71b,1682493146.8708546,(-54+101j),(538+530j),(898+229j),(938-285j),(681-782j),(118-835j),(-341-827j),(-627-485j),(-713-14j),(-487+282j),(-162+418j),(113+225j),(121-84j),(-76-278j),(-455-268j),(-631+44j),(-718+574j),(-381+886j),(312+1148j),(816+769j),(1222+188j),(958-392j),(559-767j),(48-836j),(-372-640j),(-440-153j),(-270+130j),(-1+3j),(19+12j),(84-36j),(51-88j),(7-44j),(-2011+0j),(-13056-32640j),(128+0j),(-79+26j),(24+45j),(7+9j),(-705+588j),(-194+879j),(246+785j),(497+575j),(569+134j),(387-138j),(133-163j),(-6-11j),(76+187j),(302+223j),(562+149j),(701-217j),(566-657j),(155-895j),(-338-877j),(-811-622j),(-927-35j),(-720+361j),(-352+630j),(-34+511j),(189+399j),(227+132j),(67-53j),(-130+4j),(-240+185j),(-144+508j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493146.986718,(-66+90j),(399+623j),(758+526j),(988+152j),(998-322j),(643-607j),(348-875j),(-69-860j),(-412-652j),(-510-340j),(-491-29j),(-236+133j),(45+75j),(184-123j),(147-466j),(-105-605j),(-568-729j),(-857-493j),(-1222+64j),(-1019+555j),(-698+1088j),(-65+1133j),(315+969j),(629+647j),(780+281j),(504-130j),(220-246j),(-4-7j),(-7+0j),(-56+56j),(-13+98j),(1+55j),(-2011+0j),(-13056-32640j),(128+0j),(67+15j),(13-37j),(1-14j),(830+192j),(809-278j),(603-530j),(395-653j),(10-597j),(-177-385j),(-179-159j),(-60-26j),(125-70j),(215-242j),(245-465j),(36-685j),(-314-757j),(-642-575j),(-889-266j),(-987+147j),(-732+573j),(-371+706j),(-29+737j),(203+502j),(302+359j),(270+120j),(89-5j),(-67+39j),(-188+197j),(-133+466j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.1131194,(17-111j),(-468-573j),(-576-766j),(-615-782j),(-657-831j),(-555-673j),(-590-726j),(-503-687j),(-508-566j),(-374-457j),(-327-340j),(-182-163j),(-49+27j),(58+208j),(190+426j),(253+537j),(400+777j),(409+886j),(612+994j),(593+961j),(726+1038j),(562+916j),(559+819j),(530+732j),(469+653j),(339+365j),(235+208j),(10+14j),(2-5j),(18-75j),(21-103j),(18-42j),(-2011+0j),(-13056-32640j),(128+0j),(-75+29j),(9+56j),(-2+5j),(-595-764j),(-670-644j),(-666-646j),(-525-640j),(-476-459j),(-311-268j),(-155-132j),(5+18j),(160+162j),(305+257j),(429+470j),(542+584j),(661+662j),(682+680j),(708+695j),(761+737j),(741+611j),(619+538j),(601+465j),(459+390j),(323+332j),(193+203j),(32+42j),(-89-77j),(-197-236j),(-361-371j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.2379081,(-119-46j),(-469+430j),(-224+540j),(2+422j),(63+266j),(10+136j),(-81+196j),(-62+332j),(90+504j),(366+579j),(819+428j),(989+81j),(818-481j),(522-850j),(39-1069j),(-382-830j),(-782-517j),(-708-85j),(-521+292j),(-157+291j),(2+125j),(-47-82j),(-269-142j),(-521+27j),(-642+408j),(-273+769j),(189+959j),(-21-33j),(92+110j),(193+91j),(169-2j),(53+11j),(-2011+0j),(-13056-32640j),(128+0j),(-15-33j),(-19+5j),(-7-6j),(130+44j),(307+11j),(462-191j),(492-479j),(159-803j),(-222-813j),(-716-622j),(-966-85j),(-956+285j),(-534+717j),(-258+839j),(139+703j),(334+425j),(305+167j),(172+83j),(92+134j),(134+248j),(321+277j),(559+170j),(663-98j),(685-419j),(437-743j),(-41-850j),(-490-770j),(-696-577j),(-900-146j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.3627524,(-44-120j),(-444+309j),(25+501j),(282+140j),(83-87j),(-34+55j),(169+183j),(407-142j),(121-589j),(-522-513j),(-929+273j),(-353+961j),(672+680j),(951-209j),(294-966j),(-549-614j),(-795+190j),(-173+566j),(365+260j),(152-178j),(-182-18j),(6+273j),(469+148j),(474-505j),(-281-874j),(-898-69j),(-555+863j),(3-40j),(129+92j),(203-73j),(37-160j),(-7-50j),(-2011+0j),(-13056-32640j),(128+0j),(26+14j),(-8-12j),(8-8j),(-13+141j),(255+206j),(468-149j),(260-651j),(-547-611j),(-795+141j),(-308+877j),(679+681j),(975-108j),(324-835j),(-425-770j),(-708-26j),(-317+467j),(147+318j),(167+36j),(-22+15j),(111+182j),(363+6j),(294-459j),(-240-628j),(-763-156j),(-586+598j),(280+772j),(881+189j),(722-514j),(-117-848j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.4894059,(-80-82j),(-702+35j),(-922+155j),(-948+301j),(-954+467j),(-719+526j),(-726+672j),(-574+683j),(-394+751j),(-250+629j),(-90+569j),(23+350j),(97+94j),(97-157j),(19-440j),(-82-587j),(-328-852j),(-480-914j),(-853-923j),(-963-766j),(-1259-618j),(-1069-392j),(-1114-157j),(-1027+53j),(-897+184j),(-522+274j),(-277+267j),(-15-2j),6j,(86+8j),(109-14j),(48-13j),(-2011+0j),(-12800-32640j),(128+0j),(62-23j),(-6-44j),(9+0j),(772+473j),(842+240j),(870+119j),(798+99j),(644-79j),(398-88j),(230-72j),(50-20j),(-99+124j),(-182+270j),(-316+432j),(-327+602j),(-271+798j),(-164+878j),(-41+926j),(59+998j),(249+876j),(301+744j),(412+615j),(360+481j),(305+376j),(221+220j),(81+80j),(-65+2j),(-247-67j),(-460-67j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.6138082,(-154-28j),(-414+539j),(-123+591j),(82+350j),(36+125j),(-101+18j),(-326+123j),(-380+425j),(-194+741j),(138+928j),(793+956j),(1132+613j),(1217-122j),(1059-642j),(650-1093j),(121-1012j),(-383-922j),(-536-484j),(-524-74j),(-195+85j),(63-21j),(115-254j),(-67-560j),(-485-636j),(-960-458j),(-1026+178j),(-943+713j),(30-38j),(-81+151j),(-34+230j),(49+187j),(6+51j),(-2011+0j),(-12800-32640j),(128+0j),(-40+12j),(17+19j),(-2+5j),(46-96j),(72-287j),(-48-475j),(-278-640j),(-705-474j),(-911-141j),(-934+357j),(-616+835j),(-318+1018j),(295+968j),(550+791j),(710+368j),(654+1j),(379-191j),(153-144j),(60+26j),(176+183j),(399+170j),(633+6j),(754-277j),(639-691j),(286-978j),(-297-955j),(-793-772j),(-964-508j),(-1058+29j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.7364602,(-113-66j),(-581+106j),(-520+144j),(-322+139j),(-129+91j),(54+20j),(233-55j),(381-161j),(491-329j),(598-421j),(701-661j),(756-703j),(581-812j),(546-861j),(484-956j),(373-774j),(259-813j),(148-601j),(-2-463j),(-96-203j),(-130+56j),(-119+256j),(-57+517j),(31+735j),(142+959j),(331+880j),(496+978j),(-11-47j),(12+163j),(9+220j),(10+176j),(-29+50j),(-2011+0j),(-13056-32640j),(128+0j),(-29-32j),(-18+15j),(7-3j),(-22-13j),(-53+175j),(-65+372j),(-107+578j),(3+743j),(84+763j),(201+885j),(396+876j),(366+934j),(515+805j),(444+830j),(441+650j),(439+499j),(330+296j),(200+142j),(57+8j),(-123-89j),(-276-132j),(-468-185j),(-614-223j),(-737-231j),(-824-191j),(-825-41j),(-928+34j),(-922-50j),(-895+60j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.860912,(103-76j),(-157-568j),(-429-352j),(-343-31j),(-131+75j),(27-29j),(-15-234j),(-273-320j),(-596-131j),(-732+254j),(-569+870j),(-46+1082j),(660+826j),(1023+337j),(1064-333j),(607-691j),(60-894j),(-350-572j),(-475-129j),(-199+136j),(102+50j),(137-230j),(-116-491j),(-587-442j),(-971-17j),(-719+638j),(-221+1083j),(-8-50j),(66+148j),(176+134j),(183+9j),(55+5j),(-2011+0j),(-13056-32640j),(128+0j),(-32+29j),(17+14j),(-11+10j),(-46-21j),(-116-162j),(-350-180j),(-588-13j),(-600+460j),(-297+755j),(267+868j),(808+513j),(1002+109j),(789-560j),(447-802j),(-95-772j),(-451-481j),(-431-103j),(-225+82j),(-39+20j),(-35-155j),(-244-215j),(-493-98j),(-529+253j),(-495+603j),(-83+851j),(479+684j),(887+307j),(920-74j),(683-584j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493147.986037,(-12-113j),(-660-295j),(-914-122j),(-921+198j),(-864+561j),(-485+644j),(-293+840j),(-4+812j),(257+648j),(327+432j),(351+236j),(169+86j),(-20+75j),(-171+190j),(-233+439j),(-140+637j),(126+927j),(419+957j),(949+783j),(1123+408j),(1307-70j),(944-431j),(775-675j),(447-828j),(141-807j),(-122-486j),(-153-254j),(-11-8j),(13-2j),(81+23j),(111+5j),(53+7j),(-2011+0j),(-13056-32640j),(128+0j),(62+36j),(23-43j),(18-3j),(647+615j),(815+231j),(831-20j),(708-180j),(454-375j),(191-332j),(31-199j),(25-26j),(139+128j),(367+128j),(576+107j),(708-131j),(726-436j),(529-690j),(263-837j),(-38-976j),(-385-757j),(-546-521j),(-589-250j),(-529-101j),(-379+36j),(-205+62j),(-48-23j),(-36-172j),(-74-336j),(-277-474j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
