mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683711231.4888294,(64+37j),(279-93j),(247-61j),(122+7j),(-27+82j),(-82+146j),(-187+245j),(-279+343j),(-290+438j),(-365+517j),(-399+672j),(-406+639j),(-252+583j),(-235+562j),(-195+528j),(-128+398j),(-60+304j),(-35+139j),(16-45j),(46-203j),(17-413j),(-29-493j),(-67-587j),(-121-679j),(-165-800j),(-275-719j),(-330-707j),(11+15j),(6-106j),(5-109j),(3-74j),(5-3j),(-2011+0j),(-13568-32640j),(128+0j),(49+9j),(9-24j),(7-13j),(129+142j),(115-18j),(76-143j),(50-275j),(-54-387j),(-148-438j),(-260-495j),(-378-472j),(-375-538j),(-447-462j),(-411-500j),(-385-440j),(-371-389j),(-269-293j),(-181-233j),(-67-161j),(37-100j),(144-83j),(237-75j),(333-63j),(423-52j),(486-55j),(502-131j),(537-145j),(550-75j),(519-141j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711231.6043978,(-47+55j),(17+500j),(-9+674j),(-11+693j),(-25+718j),(-3+567j),(-14+579j),(-52+454j),(-14+379j),(-78+240j),(-86+114j),(-52-88j),(-37-256j),(-28-413j),(-6-599j),(11-626j),(7-810j),(104-839j),(6-898j),(48-802j),(3-819j),(24-590j),(27-526j),(16-397j),(-1-236j),(14-33j),(2+134j),(3-24j),(-24+53j),(-94+77j),(-90+83j),(-47+9j),(-2011+0j),(-13568-32640j),(128+0j),(38+40j),(44-10j),(2+5j),(-265+698j),(-142+733j),(-117+750j),(-186+686j),(-76+601j),(-68+465j),(-33+322j),(-6+188j),(-14+44j),(-5-124j),(20-263j),(28-388j),(32-539j),(31-594j),(34-646j),(84-711j),(28-662j),(59-614j),(23-572j),(74-467j),(84-391j),(79-249j),(83-138j),(63+20j),(66+186j),(69+317j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711231.7231178,(58+30j),(408-218j),(453-391j),(346-529j),(176-669j),(-14-531j),(-156-547j),(-260-397j),(-308-266j),(-213-123j),(-101-72j),(74-79j),(99-189j),(151-324j),(122-522j),(10-633j),(-219-782j),(-373-696j),(-688-573j),(-731-310j),(-788-63j),(-588+129j),(-449+192j),(-279+236j),(-131+179j),(-14+0j),(-36-161j),(10+18j),(-15-64j),(-52-118j),(-73-102j),(-22-46j),(-2011+0j),(-13568-32640j),(128+0j),(-2+59j),(42+8j),(5-7j),(-199+705j),(141+719j),(351+712j),(479+603j),(596+314j),(525+57j),(389-76j),(212-148j),(102-57j),(31+24j),(17+180j),(91+301j),(215+379j),(356+360j),(513+277j),(670+129j),(631-109j),(545-273j),(455-392j),(283-466j),(207-418j),(83-349j),(1-185j),(27-127j),(132-40j),(282-36j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711231.8403285,(24-74j),(-333-360j),(-561-259j),(-638+0j),(-624+308j),(-331+407j),(-172+532j),(78+465j),(187+339j),(169+150j),(64+80j),(-71+113j),(-38+255j),(36+401j),(248+509j),(462+468j),(783+283j),(801-3j),(766-461j),(439-660j),(92-790j),(-158-522j),(-294-374j),(-307-165j),(-200-25j),(11-17j),(103-170j),(-1+24j),(9-51j),(-10-128j),(-72-113j),(-17-49j),(-2011+0j),(-13568-32640j),(128+0j),(-18-45j),(-28+18j),(-3-5j),(-445-537j),(-687-198j),(-754+113j),(-653+357j),(-328+579j),(16+487j),(169+339j),(199+141j),(103+64j),(-4+48j),(-105+150j),(-87+308j),(49+423j),(263+435j),(474+314j),(664+95j),(577-232j),(414-421j),(209-535j),(82-509j),(-133-417j),(-191-253j),(-128-98j),(-76-95j),(-2-175j),(-21-322j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711231.9715116,(23+66j),(312+157j),(259+167j),(119+131j),(-49+139j),(-120+163j),(-239+259j),(-290+361j),(-337+469j),(-395+540j),(-384+757j),(-356+742j),(-173+672j),(-122+636j),(-62+589j),(-24+446j),(3+338j),(-53+164j),(-96+9j),(-180-135j),(-349-243j),(-395-246j),(-566-242j),(-704-227j),(-835-192j),(-792-36j),(-797+63j),(6+3j),(-107-27j),(-110-23j),(-76-18j),(-11-15j),(-2011+0j),(-13568-32640j),(128+0j),(-52+25j),30j,(3+3j),(-205-30j),(-76+108j),(42+181j),(182+260j),(378+223j),(491+160j),(604+52j),(676-130j),(699-149j),(651-286j),(650-301j),(531-309j),(451-316j),(322-260j),(222-187j),(178-87j),(116+30j),(115+148j),(149+231j),(179+316j),(240+411j),(298+444j),(419+407j),(484+386j),(439+422j),(498+323j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.0959895,(-6+79j),(199+290j),(150+323j),(41+257j),(-87+214j),(-155+197j),(-275+237j),(-354+262j),(-419+345j),(-512+362j),(-573+517j),(-557+490j),(-400+486j),(-370+459j),(-332+436j),(-250+320j),(-232+250j),(-231+78j),(-186-39j),(-195-176j),(-307-320j),(-323-331j),(-426-427j),(-524-470j),(-615-507j),(-626-381j),(-667-331j),(23+11j),(-59-69j),(-74-76j),(-44-56j),(2-13j),(-2011+0j),(-13568-32640j),(128+0j),(-60+20j),(-1+35j),(-4+3j),(-178-42j),(-56+91j),(74+161j),(218+235j),(401+216j),(515+158j),(613+79j),(682-83j),(731-79j),(682-210j),(695-186j),(604-220j),(535-207j),(401-178j),(314-115j),(238-34j),(169+56j),(140+158j),(150+244j),(135+346j),(153+427j),(193+475j),(269+472j),(323+477j),(267+535j),(327+472j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.2254448,(49+55j),(461-16j),(557-151j),(488-321j),(381-504j),(162-468j),(40-526j),(-77-428j),(-178-368j),(-137-257j),(-114-255j),(-43-298j),(-114-306j),(-167-377j),(-307-450j),(-445-419j),(-680-318j),(-689-138j),(-779+184j),(-599+360j),(-445+561j),(-187+478j),(-78+440j),(19+351j),(38+252j),(-47+139j),(-135+181j),(8-8j),(-49+44j),(-90+81j),(-49+101j),(-24+46j),(-2011+0j),(-13568-32640j),(128+0j),(2-59j),(-38+0j),(-2-3j),(34-724j),(-361-652j),(-600-508j),(-699-313j),(-680+43j),(-459+201j),(-264+274j),(-82+225j),(-63+113j),(-78+11j),(-214-49j),(-338-31j),(-444+99j),(-440+271j),(-348+475j),(-191+631j),(80+619j),(260+524j),(412+423j),(446+265j),(448+148j),(372+38j),(249-3j),(236+1j),(231+81j),(335+111j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.33988,(-40-55j),(-413-213j),(-482-318j),(-453-375j),(-457-422j),(-304-350j),(-268-420j),(-161-374j),(-86-351j),(25-255j),(152-207j),(267-44j),(353+6j),(422+133j),(496+267j),(462+414j),(515+547j),(407+595j),(456+666j),(332+608j),(310+635j),(143+494j),(67+412j),(-10+319j),(-102+203j),(-126+37j),(-181-106j),(13+14j),(-7-58j),(19-124j),(33-113j),(40-30j),(-2011+0j),(-13568-32640j),(128+0j),(-45+43j),(23+41j),(-11+18j),(-696-241j),(-726-148j),(-736-195j),(-683-279j),(-628-196j),(-431-159j),(-346-93j),(-219-64j),(-61-61j),(72-38j),(228+44j),(343+102j),(430+147j),(480+200j),(521+252j),(595+323j),(570+286j),(496+298j),(439+324j),(338+352j),(223+373j),(108+318j),(22+207j),(-97+194j),(-233+81j),(-346-27j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.4745142,(-50-45j),(-323+25j),(-246-8j),(-150-75j),(-145-145j),(-94-236j),(-170-345j),(-243-383j),(-386-424j),(-439-415j),(-622-379j),(-615-321j),(-598-116j),(-546-48j),(-497+5j),(-381+1j),(-315+9j),(-155-93j),(-157-174j),(-124-271j),(-196-406j),(-256-373j),(-351-522j),(-496-541j),(-643-517j),(-636-270j),(-687-152j),(20+10j),(-78-44j),(-88-38j),(-64-20j),(-3-20j),(-2011+0j),(-13568-32640j),(128+0j),50j,(43-4j),(7+5j),(7+250j),(139+99j),(194-98j),(196-274j),(73-468j),(-30-540j),(-256-565j),(-475-484j),(-557-464j),(-639-221j),(-680-214j),(-626-56j),(-509+58j),(-376+97j),(-261+85j),(-186+43j),(-121-44j),(-114-132j),(-162-253j),(-210-300j),(-296-359j),(-384-345j),(-445-247j),(-542-150j),(-518-154j),(-533-63j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.593476,(26+61j),(268-6j),(204-72j),(122-27j),(185+66j),(226+2j),(339-102j),(336-318j),(153-527j),(-111-622j),(-513-568j),(-639-285j),(-589+90j),(-449+310j),(-232+432j),(-51+318j),(37+244j),(-1+162j),(-79+197j),(-79+307j),(92+483j),(294+410j),(532+276j),(687-13j),(695-386j),(300-664j),(-69-733j),(2+12j),(-36-78j),(-77-64j),(-59-10j),(-11-19j),(-2011+0j),(-13568-32640j),(128+0j),(-26+44j),(34+5j),(-6-2j),(86+214j),(174-26j),(62-227j),(-189-290j),(-450-71j),(-425+243j),(-218+568j),(204+620j),(482+512j),(683+121j),(647-161j),(425-423j),(130-508j),(-93-366j),(-179-194j),(-101-107j),(-22-103j),(-21-182j),(-116-242j),(-281-259j),(-444-124j),(-500+109j),(-320+395j),(-98+551j),(85+546j),(335+370j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.7148952,(-53-1j),(-222+134j),(-172+23j),(-83-85j),(-12-169j),(26-261j),(87-392j),(144-489j),(115-559j),(169-587j),(156-705j),(191-644j),(80-563j),(101-497j),(104-430j),(119-292j),(131-197j),(141-5j),(162+101j),(160+238j),(237+386j),(231+422j),(285+562j),(351+624j),(385+711j),(371+587j),(399+579j),(-18-19j),(6+82j),(-8+85j),(-2+67j),(-15+8j),(-2011+0j),(-13568-32640j),(128+0j),(-35+40j),(11+28j),(-2+2j),(-226+69j),(-86+167j),(51+241j),(156+314j),(320+310j),(411+326j),(536+282j),(621+177j),(662+231j),(626+102j),(637+172j),(561+118j),(457+91j),(329+67j),(200+67j),(107+54j),(-28+83j),(-125+111j),(-220+177j),(-293+215j),(-389+237j),(-413+262j),(-398+307j),(-392+338j),(-426+253j),(-403+278j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683711232.8478436,(-59-56j),(-467-44j),(-561-86j),(-552-102j),(-566-112j),(-406-105j),(-402-135j),(-292-129j),(-187-142j),(-53-105j),(86-96j),(249-45j),(336-82j),(461-34j),(577+8j),(614+111j),(733+165j),(677+207j),(744+213j),(649+213j),(634+212j),(464+190j),(295+186j),(183+161j),(41+133j),(-84+45j),(-232+0j),(19+10j),(-48-41j),(-63-101j),(-63-100j),(-1-41j),(-2011+0j),(-13568-32640j),(128+0j),(-36+42j),(27+31j),(-3+1j),(-661-139j),(-668-13j),(-673-35j),(-635-96j),(-560-12j),(-365-12j),(-284+57j),(-139+75j),(-6+38j),(121+23j),(269+56j),(369+71j),(460+75j),(505+76j),(532+84j),(630+80j),(572+32j),(500+48j),(467+53j),(386+99j),(274+123j),(153+117j),(34+67j),(-76+97j),(-220+55j),(-361+13j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
