mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683713183.2441614,(-25+22j),(42+142j),(173+89j),(188-36j),(111-95j),(32-151j),(-59-146j),(-93-67j),(-116+3j),(-26+16j),(-22-2j),(-31-15j),(-44+7j),(-46+34j),(-49+85j),(2+98j),(68+96j),(124+64j),(101-47j),(42-101j),(-35-101j),(-66-44j),(-86-24j),(-68+33j),(-11+61j),(62-7j),(36-54j),(3-7j),-11j,(-18+6j),(-13+16j),(-5+4j),(-2011+0j),(-13312-32640j),(128+0j),(2-22j),(-33+11j),(6-3j),(-420-205j),(-477+186j),(-339+503j),(-19+622j),(400+463j),(492+79j),(397-237j),(82-397j),(-119-356j),(-287-101j),(-261+78j),(-93+219j),(136+196j),(233+19j),(172-164j),(36-235j),(-139-179j),(-207-29j),(-194+127j),(-86+175j),(60+178j),(138+64j),(80-66j),(-7-106j),(-107-69j),(-122+48j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713183.368511,(15+7j),(24-48j),(-1-15j),(-69-6j),(-115+3j),(-115+21j),(-162+14j),(-176+28j),(-192+31j),(-196+43j),(-199+56j),(-176+25j),(-139-7j),(-108-17j),(-61-12j),25j,(23+22j),(73-2j),(133+19j),(152-8j),(201-37j),(184-33j),(206-47j),(212-71j),(225-87j),(168-142j),(147-171j),(-2+0j),(25-5j),(26-37j),(18-36j),(10-4j),(-2011+0j),(-13568-32640j),(128+0j),(-70-6j),(-9+39j),(-1+6j),(-185-427j),(-254-301j),(-278-217j),(-295-144j),(-302-3j),(-255+91j),(-230+200j),(-199+272j),(-201+307j),(-158+317j),(-148+334j),(-112+336j),(-82+314j),(-19+274j),(47+248j),(120+220j),(150+145j),(193+100j),(249+67j),(256+41j),(273+48j),(278+19j),(223-59j),(236-46j),(217-20j),(151-66j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713183.4945066,(1-8j),(-33-123j),(-69-156j),(-115-177j),(-176-206j),(-173-173j),(-223-208j),(-247-195j),(-245-193j),(-216-144j),(-221-124j),(-158-100j),(-121-90j),(-77-43j),(-33+3j),(8+90j),(57+145j),(87+145j),(148+219j),(154+219j),(190+238j),(175+200j),(191+202j),(208+183j),(199+174j),(182+53j),(177+21j),(3+1j),(20+4j),(36-6j),(29-9j),(18-7j),(-2011+0j),(-13568-32640j),(128+0j),(-59-3j),(-25+36j),(-15+0j),(-166-480j),(-237-375j),(-269-325j),(-241-267j),(-293-141j),(-251-41j),(-223+68j),(-204+165j),(-176+193j),(-144+262j),(-125+306j),(-67+333j),(-34+344j),(24+329j),(90+331j),(163+371j),(203+322j),(235+271j),(271+255j),(255+235j),(274+216j),(269+190j),(220+70j),(215+60j),(165+39j),(92-61j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713183.6180904,(9-14j),(-115-53j),(-167+8j),(-153+129j),(-67+262j),(41+242j),(164+263j),(250+185j),(342+77j),(314-30j),(265-183j),(174-211j),(62-223j),(-23-178j),(-83-97j),(-52+48j),(16+124j),(76+126j),(226+102j),(264-5j),(301-152j),(194-244j),(97-311j),(-43-337j),(-176-297j),(-245-99j),(-253+29j),(7+0j),(-27+25j),(-9+41j),(8+36j),(-2+12j),(-2011+0j),(-13568-32640j),(128+0j),(49-56j),(-41-38j),(18-8j),(438-294j),(162-417j),(-73-425j),(-238-304j),(-346-61j),(-261+158j),(-139+300j),(84+346j),(236+320j),(378+167j),(417+10j),(392-170j),(291-326j),(95-386j),(-114-362j),(-297-288j),(-371-72j),(-348+93j),(-296+262j),(-164+328j),(-29+364j),(119+313j),(212+156j),(277+52j),(229-41j),(87-135j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713183.7456505,(10-24j),(-208-48j),(-262+79j),(-190+239j),(-10+362j),(146+270j),(308+211j),(365+28j),(331-158j),(186-263j),(7-315j),(-112-232j),(-180-130j),(-160-1j),(-72+89j),(77+86j),(176-9j),(164-93j),(95-273j),(-77-287j),(-253-241j),(-287-59j),(-314+90j),(-235+250j),(-80+349j),(150+241j),(277+103j),(-3+7j),(43-6j),(35-39j),(3-37j),(-9-13j),(-2011+0j),(-13568-32640j),(128+0j),(-30+69j),(56+25j),(4+11j),(-217+651j),(180+557j),(415+345j),(462+95j),(317-215j),(48-272j),(-199-198j),(-331+30j),(-304+226j),(-134+396j),(80+484j),(331+403j),(506+194j),(515-76j),(401-338j),(170-526j),(-146-475j),(-320-305j),(-449-101j),(-386+109j),(-284+273j),(-73+328j),(116+201j),(225+101j),(201-38j),(43-174j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713183.8704503,(37-52j),(-96-277j),(-216-189j),(-239-81j),(-230+5j),(-123+108j),(-52+138j),(47+122j),(111+72j),(103-4j),(108-95j),(77-160j),(-15-200j),(-101-205j),(-196-172j),(-227-107j),(-290-20j),(-236+77j),(-199+180j),(-107+192j),(17+206j),(91+113j),(169+63j),(183-33j),(136-126j),(-1-139j),(-82-152j),(11+5j),(-19-17j),(-49-10j),(-35+10j),(-18+5j),(-2011+0j),(-13312-32640j),(128+0j),(-30-27j),(-17+18j),(8-2j),(-561-158j),(-655+146j),(-628+403j),(-597+567j),(-300+757j),(-65+707j),(195+660j),(425+463j),(487+340j),(491+59j),(457-45j),(316-211j),(126-269j),(-47-249j),(-181-155j),(-270-90j),(-272+92j),(-192+177j),(-60+317j),(68+341j),(183+289j),(293+181j),(304+17j),(318-137j),(263-210j),(156-318j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713183.9945705,(30+40j),(248-91j),(81-250j),(-110-188j),(-190-63j),(-99+85j),(9+110j),(67+31j),(38-58j),(-63-37j),(-119+55j),(-77+154j),(58+177j),(191+105j),(234-62j),(136-176j),(-39-251j),(-182-130j),(-210+29j),(-97+124j),(46+125j),(84+30j),(71-98j),(-47-115j),(-131-8j),(-33+132j),(95+146j),(2-4j),(33-5j),(36-27j),(-8-42j),(7-7j),(-2011+0j),(-13312-32640j),(128+0j),(20-34j),(-32-5j),(8-1j),(-390-446j),(-672+44j),(-486+539j),(-80+781j),(520+546j),(686+61j),(461-429j),(-40-562j),(-347-382j),(-430+53j),(-293+307j),(59+339j),(277+114j),(208-158j),(-8-268j),(-227-194j),(-272+80j),(-103+229j),(180+245j),(279+38j),(230-187j),(-8-291j),(-205-133j),(-260+91j),(-147+249j),(102+286j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713184.107892,(15+20j),(95-55j),(-6-167j),(-138-135j),(-217-20j),(-174+107j),(-101+217j),(39+239j),(163+182j),(195+102j),(228-14j),(147-89j),(5-88j),(-25-33j),(-4+36j),(36+0j),(108-16j),(166-60j),(88-205j),(-5-225j),(-169-235j),(-223-119j),(-272+21j),(-215+171j),(-89+276j),(66+210j),(184+114j),(-9+0j),(26-12j),(25-44j),(-9-43j),(-4-5j),(-2011+0j),(-13568-32640j),(128+0j),(74+21j),(4-54j),(3-1j),(547-38j),(300-362j),(3-381j),(-206-263j),(-297+34j),(-165+233j),(79+340j),(322+206j),(439+17j),(312-296j),(200-445j),(-110-458j),(-384-271j),(-415-9j),(-316+235j),(-133+384j),(145+325j),(282+155j),(299-81j),(188-231j),(30-269j),(-133-207j),(-220-64j),(-170+109j),(-70+151j),(36+157j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713184.2270803,(24+10j),(5-120j),(-105-154j),(-210-60j),(-240+96j),(-146+182j),(-75+291j),(64+293j),(196+242j),(232+128j),(250+26j),(197-47j),(117-133j),(37-104j),-39j,(49+49j),(113+73j),(151+62j),(250-37j),(225-140j),(174-278j),(53-296j),(-79-288j),(-215-231j),(-298-127j),(-226+56j),(-153+164j),(3-2j),(-2+32j),(15+27j),(22+18j),(11+1j),(-2011+0j),(-13568-32640j),(128+0j),(-63+23j),(19+42j),(-20+4j),(-524+232j),(-216+417j),(72+427j),(263+277j),(367-26j),(249-223j),(36-368j),(-232-326j),(-389-226j),(-477+76j),(-434+241j),(-247+421j),(5+506j),(247+385j),(383+184j),(427-28j),(283-273j),(93-326j),(-127-327j),(-259-219j),(-338-59j),(-290+113j),(-127+198j),(25+262j),(100+197j),(139+42j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713184.3431225,(5+8j),(122-58j),(51-146j),(-91-162j),(-230-96j),(-206+58j),(-181+190j),(-62+248j),(105+253j),(210+150j),(251-2j),(180-75j),(97-84j),(52-73j),(33-28j),(48+37j),(134-3j),(154-105j),(103-212j),(-20-253j),(-202-231j),(-268-107j),(-288+73j),(-202+210j),(-44+292j),(159+188j),(225+43j),(-2+3j),(15-15j),(-16-40j),(-33-20j),(-11-2j),(-2011+0j),(-13568-32640j),(128+0j),(20+72j),(33-24j),(11+2j),(334+415j),(433+29j),(340-235j),(96-359j),(-225-265j),(-306+11j),(-226+264j),(63+376j),(280+314j),(408+68j),(425-180j),(222-396j),(-48-419j),(-278-271j),(-380-27j),(-311+237j),(-52+355j),(166+280j),(312+121j),(302-63j),(209-236j),(15-286j),(-170-144j),(-209-43j),(-153+72j),(7+154j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
