mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683713053.7971053,(13+95j),(400+242j),(460+160j),(407+1j),(360-179j),(193-218j),(91-315j),(-55-337j),(-184-313j),(-316-298j),(-461-202j),(-498-120j),(-449+73j),(-436+172j),(-388+287j),(-268+314j),(-165+405j),(-61+357j),(145+342j),(247+220j),(346+84j),(324-32j),(279-151j),(222-273j),(180-388j),(47-419j),(-58-442j),(19+19j),(6-66j),(-9-71j),(-18-52j),(-6-14j),(-2011+0j),(-13568-32640j),(128+0j),(-22+31j),(15+13j),(-6+4j),(-273+503j),(-55+659j),(99+745j),(201+855j),(466+777j),(570+657j),(738+489j),(827+231j),(814+173j),(732-93j),(687-143j),(531-269j),(363-345j),(171-358j),(-13-332j),(-214-299j),(-337-120j),(-398+8j),(-406+165j),(-376+300j),(-365+394j),(-278+507j),(-77+559j),(65+600j),(101+594j),(292+540j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713053.9192781,(-79-20j),(-137+386j),(223+419j),(466+107j),(434-274j),(72-423j),(-267-401j),(-455-114j),(-379+274j),(-88+459j),(305+412j),(463+96j),(256-278j),(-17-369j),(-333-226j),(-396+50j),(-244+394j),(117+429j),(437+224j),(439-159j),(193-473j),(-132-375j),(-381-158j),(-377+168j),(-136+391j),(196+257j),(341+5j),(1+11j),(14-42j),(-32-71j),(-76-22j),(-24-1j),(-2011+0j),(-13824-32640j),(128+0j),(66-9j),(-22-33j),(-2+2j),(308-548j),(-219-552j),(-523-229j),(-525+163j),(-158+467j),(175+407j),(458+58j),(306-344j),(-3-495j),(-413-273j),(-549+11j),(-378+417j),(79+577j),(433+343j),(548-58j),(390-465j),(-93-549j),(-408-318j),(-514+87j),(-287+374j),(11+475j),(333+275j),(409-76j),(182-369j),(-91-396j),(-404-207j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.0441089,(-4+89j),(355+222j),(484+83j),(448-103j),(371-258j),(223-350j),(118-459j),(-16-471j),(-229-448j),(-348-341j),(-517-218j),(-537-98j),(-483+101j),(-437+235j),(-357+377j),(-218+395j),(-67+477j),(83+417j),(250+355j),(305+204j),(381+38j),(289-87j),(278-226j),(186-353j),(60-433j),(-138-339j),(-251-323j),(18+16j),(-31-42j),(-64-49j),(-61-35j),(-10-16j),(-2011+0j),(-13312-32640j),(128+0j),(-48+4j),(3+34j),(6+2j),(-591-19j),(-619+232j),(-611+403j),(-587+516j),(-354+678j),(-136+660j),(73+632j),(298+511j),(359+422j),(469+205j),(478+103j),(441-93j),(366-302j),(206-401j),(38-472j),(-117-483j),(-304-380j),(-383-257j),(-510-145j),(-512-10j),(-527+115j),(-458+263j),(-262+389j),(-130+479j),(-45+489j),(150+477j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.1687186,(37-83j),(-284-476j),(-488-472j),(-644-307j),(-782-101j),(-634+84j),(-670+267j),(-548+413j),(-366+515j),(-176+519j),(43+516j),(161+373j),(236+170j),(262-12j),(234-217j),(113-369j),(-63-527j),(-197-539j),(-501-515j),(-613-355j),(-785-176j),(-642-17j),(-641+179j),(-543+348j),(-396+454j),(-106+422j),(68+352j),(-4-11j),(20+31j),(57+9j),(52-20j),(22-12j),(-2011+0j),(-13824-32640j),(128+0j),(-35+80j),(46+45j),(-10+18j),(-760+460j),(-478+645j),(-278+697j),(-108+646j),(146+473j),(254+224j),(308-31j),(221-277j),(107-442j),(-133-514j),(-309-632j),(-536-553j),(-732-405j),(-802-198j),(-842+11j),(-882+268j),(-667+489j),(-463+553j),(-271+638j),(-92+585j),(57+524j),(196+364j),(295+102j),(296-69j),(250-215j),(64-427j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.2923238,(-65-75j),(-410-63j),(-353-18j),(-240+7j),(-162-31j),(-23-18j),(56-76j),(114-142j),(162-238j),(178-305j),(171-407j),(190-421j),(100-439j),(72-430j),(40-432j),(46-338j),(27-333j),(11-226j),(46-186j),(71-89j),(151-58j),(174-10j),(226+26j),(285+51j),(362+33j),(337-70j),(362-102j),(-17-7j),(57-3j),(64+5j),(38+7j),(6+7j),(-2011+0j),(-13568-32640j),(128+0j),(-6-40j),(-20-5j),(6-4j),(-159-77j),(-328+23j),(-492+121j),(-657+186j),(-691+386j),(-596+473j),(-617+636j),(-471+749j),(-510+778j),(-260+793j),(-325+779j),(-192+697j),(-34+589j),(19+426j),(52+263j),(42+145j),(40-14j),(-51-117j),(-131-260j),(-234-309j),(-307-384j),(-399-390j),(-471-276j),(-568-229j),(-552-262j),(-581-190j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.4168818,(-41-27j),(-233+83j),(-261+146j),(-245+198j),(-230+237j),(-169+215j),(-165+242j),(-129+222j),(-97+229j),(-56+223j),(-20+227j),(2+178j),(16+90j),(42+62j),(64+27j),(91+6j),(115-30j),(83-65j),(111-90j),(96-102j),(82-128j),(63-107j),(43-96j),(36-85j),(35-71j),(3-53j),(6-23j),(-6-6j),(2+3j),(1+12j),(5+6j),(1+7j),(-2011+0j),(-13312-32640j),(128+0j),(-7+81j),(51+16j),(2+9j),(-740+265j),(-614+381j),(-534+378j),(-477+325j),(-279+332j),(-148+303j),(9+250j),(146+166j),(239+109j),(307-36j),(418-36j),(466-112j),(482-225j),(471-269j),(447-320j),(469-378j),(352-417j),(283-387j),(214-384j),(162-336j),(122-316j),(42-255j),(-58-212j),(-100-137j),(-140-91j),(-223-40j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.5400217,(97+41j),(547-175j),(582-180j),(490-176j),(445-191j),(282-114j),(232-88j),(149-35j),(68+27j),(-29+61j),(-103+155j),(-197+200j),(-193+285j),(-243+317j),(-305+366j),(-319+341j),(-358+401j),(-351+307j),(-337+362j),(-291+285j),(-300+262j),(-241+137j),(-250+61j),(-241-7j),(-228-72j),(-163-74j),(-156-135j),(4+15j),(-5-32j),(19-46j),(21-36j),(15-4j),(-2011+0j),(-13056-32640j),(128+0j),(32-53j),(-23-21j),(5-7j),(326-151j),(178-286j),(34-367j),(-54-444j),(-251-465j),(-368-439j),(-496-436j),(-642-327j),(-699-359j),(-727-204j),(-785-273j),(-762-189j),(-704-95j),(-608-25j),(-507+22j),(-449+97j),(-302+146j),(-160+132j),(-10+121j),(105+95j),(215+64j),(324+36j),(389-43j),(477-117j),(562-65j),(627-153j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.6649773,(-118-55j),(-629+239j),(-629+357j),(-504+381j),(-408+382j),(-196+318j),(-127+288j),(-40+175j),(33+83j),(53-53j),(71-190j),(83-298j),(29-368j),(-5-454j),(-64-549j),(-88-527j),(-165-585j),(-185-522j),(-259-501j),(-240-397j),(-267-346j),(-181-224j),(-162-133j),(-103-64j),(-20-41j),(71-68j),(134-53j),(-6-11j),(32+7j),(50+12j),(45+20j),(6+17j),(-2011+0j),(-13312-32640j),(128+0j),(-32-29j),(-21+13j),(-6-1j),(-250-204j),(-379-52j),(-524+62j),(-605+171j),(-585+401j),(-484+451j),(-396+657j),(-196+775j),(-195+832j),(58+831j),(46+851j),(178+773j),(332+657j),(384+477j),(398+330j),(397+239j),(307+42j),(192-56j),(73-206j),(-44-242j),(-207-287j),(-357-268j),(-482-142j),(-630-49j),(-697-62j),(-753+87j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.796261,(14+12j),(148+7j),(260+25j),(321+33j),(377+58j),(347+56j),(395+85j),(373+133j),(384+129j),(373+155j),(372+171j),(258+194j),(135+130j),(75+136j),(-2+105j),(-26+68j),(-113+37j),(-184-47j),(-216-69j),(-230-119j),(-274-164j),(-230-171j),(-211-229j),(-177-258j),(-130-292j),(-112-257j),(-50-275j),(-3+2j),(29-28j),(55-10j),(46-2j),(16+12j),(-2011+0j),(-13568-32640j),(128+0j),(-34-78j),(-59-1j),(-1-16j),(733-508j),(650-575j),(611-532j),(643-429j),(477-401j),(410-331j),(258-252j),(123-173j),(38-77j),(-101+22j),(-196+57j),(-322+101j),(-422+177j),(-467+181j),(-516+208j),(-615+222j),(-561+267j),(-551+211j),(-524+221j),(-478+156j),(-462+95j),(-369+83j),(-290+82j),(-170+62j),(-103+4j),(-33+5j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713054.9302406,(-49+78j),(2+462j),(-62+540j),(-103+465j),(-137+399j),(-145+313j),(-203+255j),(-223+173j),(-249+108j),(-272-6j),(-303-93j),(-259-188j),(-237-184j),(-197-249j),(-147-318j),(-68-298j),(-7-348j),(83-355j),(133-359j),(197-282j),(266-298j),(259-214j),(315-218j),(338-178j),(393-124j),(348-60j),(337-23j),(-22-1j),(26+35j),(13+45j),(-5+38j),(-8+5j),(-2011+0j),(-13568-32640j),(128+0j),(56+34j),(35-5j),(3+3j),(-67+124j),(7-16j),(66-156j),(144-324j),(143-481j),(144-584j),(153-685j),(91-758j),(210-818j),(114-838j),(253-844j),(244-795j),(238-780j),(222-645j),(225-552j),(226-417j),(179-289j),(197-165j),(189-69j),(191+61j),(186+199j),(180+294j),(187+346j),(197+433j),(95+515j),(99+558j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
