mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683713117.9912798,(-55-124j),(-572-289j),(-542-242j),(-417-154j),(-320-79j),(-129+15j),(-17+77j),(116+128j),(253+172j),(334+226j),(495+260j),(534+325j),(566+237j),(583+262j),(609+256j),(502+256j),(519+250j),(365+221j),(329+175j),(198+120j),(94+105j),(-11+64j),(-152+37j),(-242+11j),(-329-22j),(-293-11j),(-349-26j),(18+16j),(-38-28j),(-42-57j),(-22-50j),(5-12j),(-2011+0j),(-13056-32640j),(128+0j),(-18+44j),(25+14j),1j,(-208+249j),(-44+359j),(82+464j),(166+564j),(346+584j),(443+570j),(535+584j),(659+503j),(664+597j),(713+441j),(678+541j),(649+436j),(598+306j),(494+185j),(386+92j),(325-2j),(152-122j),(31-190j),(-144-290j),(-263-347j),(-369-417j),(-475-459j),(-565-390j),(-683-383j),(-664-475j),(-724-439j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.1152644,(-96-29j),(-610+291j),(-779+448j),(-786+521j),(-866+629j),(-663+544j),(-754+616j),(-704+592j),(-596+585j),(-491+445j),(-421+415j),(-287+229j),(-125+76j),(-8-85j),(135-260j),(284-337j),(401-525j),(496-582j),(556-733j),(556-715j),(585-820j),(553-669j),(501-619j),(467-553j),(462-448j),(284-290j),(234-156j),(-4-20j),(9+24j),(-35+59j),(-45+61j),(-32+12j),(-2011+0j),(-13568-32640j),(128+0j),(-29+73j),(39+43j),(-22+4j),(-949+55j),(-864+258j),(-835+300j),(-778+263j),(-586+375j),(-377+399j),(-157+375j),(76+329j),(233+276j),(414+134j),(620+134j),(749+19j),(852-122j),(903-197j),(934-296j),(1056-423j),(912-521j),(820-528j),(710-563j),(701-495j),(548-450j),(375-375j),(122-294j),(-37-180j),(-182-66j),(-388+75j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.245313,(11+37j),(248+49j),(363+55j),(394+17j),(414-12j),(367-25j),(403-30j),(350-25j),(351-63j),(291-13j),(251-21j),(145+5j),(46-47j),(-46-38j),(-151-61j),(-216-35j),(-334-55j),(-356-129j),(-447-90j),(-420-118j),(-460-130j),(-350-137j),(-311-136j),(-250-138j),(-191-130j),(-74-94j),(13-64j),(-6-3j),(22+14j),(32+55j),(23+48j),(-9+42j),(-2011+0j),(-13568-32640j),(128+0j),(-31-54j),(-44+11j),(-1-3j),(241-382j),(105-369j),(-4-356j),(-50-357j),(-188-300j),(-223-241j),(-304-194j),(-381-123j),(-397-130j),(-463-27j),(-467-67j),(-486-12j),(-494+63j),(-456+110j),(-425+151j),(-417+200j),(-326+258j),(-286+248j),(-250+312j),(-212+291j),(-188+291j),(-105+278j),(-40+227j),(61+236j),(83+215j),(151+143j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.3623157,(34+27j),(149-136j),(46-210j),(-42-140j),(-21-100j),(-47-65j),(-83-80j),(-143-76j),(-199+22j),(-225+129j),(-123+300j),(58+324j),(229+174j),(287+32j),(253-121j),(129-179j),(26-202j),(-24-176j),(-51-137j),(-72-145j),(-177-141j),(-216-58j),(-271+126j),(-182+299j),(1+412j),(220+316j),(385+117j),(-12+5j),(41-19j),(39-46j),(-6-45j),(10-5j),(-2011+0j),(-13568-32640j),(128+0j),(-20-19j),(-5+9j),(7+6j),(-303+341j),(72+529j),(437+428j),(670+118j),(541-418j),(90-649j),(-342-531j),(-574-98j),(-511+219j),(-165+456j),(89+423j),(276+179j),(270-80j),(68-175j),(-74-92j),(-60+57j),(70+105j),(177+2j),(171-131j),(23-262j),(-175-266j),(-322-87j),(-269+199j),(-77+360j),(109+333j),(289+159j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.486939,(-61+43j),(168+333j),(379+131j),(308-161j),(82-292j),(-162-227j),(-329-51j),(-275+209j),(-55+419j),(243+367j),(550+150j),(550-154j),(291-422j),(-13-513j),(-335-387j),(-411-121j),(-372+189j),(-111+322j),(179+243j),(286-2j),(188-297j),(-54-332j),(-314-309j),(-505-65j),(-514+309j),(-133+531j),(200+547j),(-11-10j),(60+45j),(87+14j),(54-39j),(10-12j),(-2011+0j),(-13312-32640j),(128+0j),(-28+21j),(26+13j),(7+8j),(162+525j),(545+292j),(687-98j),(598-447j),(156-715j),(-250-597j),(-546-262j),(-555+171j),(-361+408j),(43+494j),(274+395j),(421+62j),(316-254j),(31-369j),(-231-284j),(-356-53j),(-247+223j),(-9+330j),(264+312j),(409+83j),(420-189j),(200-421j),(-150-407j),(-422-239j),(-493-17j),(-373+319j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.6120524,(-43+61j),(71+479j),(196+552j),(320+549j),(433+568j),(414+394j),(493+393j),(495+263j),(469+224j),(399+137j),(346+38j),(192-26j),(31-23j),(-102-47j),(-260-69j),(-368-90j),(-515-60j),(-563-8j),(-656+76j),(-612+111j),(-633+198j),(-539+200j),(-426+195j),(-336+198j),(-259+167j),(-105+113j),(2+43j),(-8+5j),(24-12j),(63-14j),(78-25j),(30+14j),(-2011+0j),(-13312-32640j),(128+0j),(-52+69j),(41+41j),(-4+4j),(-793+136j),(-653+367j),(-559+478j),(-473+527j),(-220+607j),(-17+540j),(215+504j),(398+364j),(483+280j),(535+59j),(644-34j),(643-224j),(567-383j),(470-499j),(382-590j),(317-740j),(111-731j),(1-686j),(-109-628j),(-89-541j),(-195-484j),(-234-333j),(-271-110j),(-242+8j),(-201+120j),(-130+317j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.7386053,(-5-37j),(-179-168j),(-292-206j),(-328-221j),(-369-238j),(-321-186j),(-341-213j),(-310-213j),(-291-165j),(-261-137j),(-233-87j),(-127-27j),(3+54j),(81+116j),(159+222j),(142+256j),(235+349j),(281+413j),(339+429j),(337+407j),(383+415j),(328+329j),(322+299j),(306+229j),(297+172j),(249+39j),(214-54j),(2+9j),(32-5j),(75-45j),(61-57j),(26-14j),(-2011+0j),(-13312-32640j),(128+0j),(-48+45j),(24+48j),(-8+2j),(-536-224j),(-513-84j),(-463-24j),(-428+0j),(-333+110j),(-266+182j),(-158+248j),(-49+305j),(-3+337j),(96+289j),(134+359j),(205+357j),(264+311j),(305+270j),(338+256j),(408+248j),(393+181j),(370+153j),(365+113j),(306+134j),(283+113j),(230+88j),(173-7j),(77-12j),(19-49j),(-54-107j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.8641005,(-54+58j),(98+280j),(221+246j),(283+122j),(327-2j),(305-103j),(323-217j),(309-307j),(215-424j),(171-457j),(66-567j),(-2-544j),(-197-454j),(-265-400j),(-375-320j),(-332-217j),(-418-111j),(-441+7j),(-409+188j),(-343+291j),(-262+446j),(-146+413j),(-54+500j),(70+522j),(205+543j),(319+392j),(429+316j),(-17-1j),(49+44j),(98+58j),(84+32j),(25+14j),(-2011+0j),(-13568-32640j),(128+0j),(6+47j),(27+3j),(-4-4j),(-180+270j),(-2+279j),(151+274j),(252+262j),(379+157j),(431+61j),(493-15j),(496-160j),(519-165j),(408-301j),(420-292j),(296-345j),(144-372j),(23-336j),(-87-289j),(-192-243j),(-281-135j),(-331-48j),(-398+54j),(-428+122j),(-427+186j),(-389+269j),(-301+325j),(-218+413j),(-201+401j),(-100+417j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713118.9870574,(-39-47j),(-328+106j),(-342+246j),(-209+314j),(-57+369j),(47+259j),(133+219j),(193+94j),(186-29j),(145-161j),(14-274j),(-124-270j),(-256-135j),(-333-52j),(-398+86j),(-331+187j),(-291+344j),(-163+364j),(45+414j),(173+305j),(291+190j),(259+66j),(211-61j),(127-155j),(20-228j),(-118-224j),(-225-142j),(15-5j),(-39-6j),(-65+12j),(-56+32j),(-25+14j),(-2011+0j),(-13312-32640j),(128+0j),(1+31j),(28+20j),(10+9j),(-216+488j),(3+539j),(125+558j),(231+520j),(383+333j),(426+139j),(392-68j),(243-249j),(128-297j),(-71-298j),(-191-283j),(-309-164j),(-401-30j),(-373+120j),(-313+241j),(-208+361j),(-27+362j),(98+316j),(179+252j),(227+128j),(221+22j),(175-95j),(42-214j),(-64-221j),(-171-230j),(-326-142j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683713119.111569,(-10+53j),(161+244j),(235+250j),(223+217j),(202+189j),(172+117j),(160+109j),(133+60j),(86+28j),(49-7j),(10-47j),(-26-89j),(-110-118j),(-124-156j),(-152-185j),(-104-155j),(-135-167j),(-148-172j),(-124-128j),(-97-81j),(-80-46j),(-45-10j),(-8+32j),(12+89j),(61+163j),(92+154j),(131+195j),(-7-12j),(-5+36j),(-4+70j),(-1+54j),(-10+19j),(-2011+0j),(-13568-32640j),(128+0j),(-22-69j),(-45+2j),(10-2j),(485-278j),(342-333j),(241-337j),(164-325j),(9-324j),(-101-287j),(-199-296j),(-316-239j),(-374-281j),(-461-180j),(-452-270j),(-484-225j),(-522-141j),(-466-117j),(-434-74j),(-416-56j),(-353+27j),(-284+41j),(-238+110j),(-161+133j),(-126+159j),(-48+191j),(6+207j),(119+230j),(115+274j),(138+300j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
