mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127
505bc2d2e71b,1683710910.477727,(-21-45j),(-365-159j),(-498-265j),(-563-288j),(-633-288j),(-547-259j),(-590-281j),(-560-271j),(-509-213j),(-370-200j),(-302-162j),(-139-101j),(-18-32j),(139+16j),(298+78j),(397+108j),(572+170j),(597+251j),(742+200j),(683+216j),(765+190j),(569+163j),(569+184j),(486+148j),(407+121j),(210+40j),(88+4j),(1-3j),(-14-19j),(-43-52j),(-37-70j),(-12-40j),(-2011+0j),(-13824-32640j),(128+0j),(-32-9j),(-17+21j),(6+5j),(-312-338j),(-424-278j),(-500-312j),(-505-346j),(-520-256j),(-410-190j),(-389-113j),(-304-22j),(-211-22j),(-106+74j),(18+99j),(129+172j),(253+239j),(329+266j),(410+286j),(509+312j),(525+262j),(508+249j),(529+247j),(456+243j),(397+252j),(325+202j),(208+115j),(124+56j),(-12+14j),(-163-50j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710910.6039567,(1-46j),(-244-313j),(-342-417j),(-426-446j),(-521-423j),(-471-323j),(-539-317j),(-486-229j),(-482-171j),(-360-95j),(-270-41j),(-114-17j),(19+3j),(162-8j),(330-34j),(433-85j),(597-162j),(609-156j),(680-346j),(606-361j),(581-467j),(418-351j),(368-369j),(257-342j),(159-297j),(10-148j),(-68-36j),(1-5j),(-30+11j),(-74+32j),(-79+41j),(-37+3j),(-2011+0j),(-13824-32640j),(128+0j),(39-12j),(-7-37j),(-2-10j),(523+100j),(592-71j),(645-148j),(673-181j),(587-310j),(393-306j),(311-325j),(163-301j),(98-221j),(-39-137j),(-118-9j),(-193+110j),(-258+234j),(-267+346j),(-254+469j),(-220+588j),(-113+608j),(-67+588j),(-21+609j),(-45+543j),501j,(33+406j),(50+238j),(51+152j),(-16+15j),(-109-133j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710910.7327876,(-50-33j),(-418+65j),(-567+91j),(-614+73j),(-661+42j),(-540+45j),(-580-9j),(-500-51j),(-457-22j),(-348-73j),(-246-67j),(-86-61j),(95-59j),(224-41j),(387+0j),(418+81j),(601+126j),(620+181j),(710+187j),(666+211j),(701+215j),(513+193j),(482+166j),(402+131j),(319+96j),(179+18j),(61-60j),(-8+4j),(-9-34j),(-6-77j),(-12-85j),(12-25j),(-2011+0j),(-13824-32640j),(128+0j),(-7+48j),(35+5j),(1+3j),(-471+316j),(-411+417j),(-402+452j),(-442+419j),(-327+432j),(-237+358j),(-169+318j),(-59+260j),170j,(96+45j),(215+8j),(314-64j),(401-174j),(444-211j),(495-231j),(595-238j),(555-262j),(533-222j),(493-221j),(461-128j),(396-70j),(295-24j),(180-11j),(67+36j),(-71+85j),(-215+80j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710910.8532507,(91+46j),(451-95j),(384-86j),(252-37j),(165+39j),(47+131j),(-3+265j),(-71+373j),(-9+513j),(-36+590j),(68+731j),(45+777j),(210+687j),(241+665j),(292+625j),(217+493j),(246+450j),(145+282j),(104+206j),(-21+85j),(-169+53j),(-257+18j),(-423+14j),(-557+69j),(-660+103j),(-565+177j),(-591+271j),(25-11j),(-85+7j),(-106-5j),(-81+19j),(-22-8j),(-2011+0j),(-13568-32640j),(128+0j),(7+41j),(25+2j),(7+3j),(-81+301j),(115+246j),(244+142j),(353+49j),(415-140j),(419-265j),(391-406j),(284-542j),(296-597j),(102-628j),(141-652j),(52-593j),(-22-501j),(-61-370j),(-37-261j),(-28-161j),(33-51j),(127+30j),(259+97j),(340+105j),(457+165j),(544+146j),(564+63j),(656-29j),(655+32j),(682-42j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710910.9816604,(26-88j),(-216-297j),(-202-270j),(-109-159j),(21-102j),(81-14j),(201+52j),(347+93j),(430+121j),(520+142j),(682+125j),(660+187j),(646+112j),(621+114j),(595+95j),(463+95j),(412+74j),(273+74j),(141+70j),(-14+67j),(-152+117j),(-230+140j),(-383+127j),(-476+175j),(-590+221j),(-501+323j),(-525+347j),(20+7j),(-86+5j),(-97-8j),(-79-11j),(-12-11j),(-2011+0j),(-13568-32640j),(128+0j),(-44-19j),(-22+22j),(5-1j),(-152-293j),(-238-148j),(-298-44j),(-334+54j),(-323+224j),(-254+283j),(-194+421j),(-95+499j),(-122+539j),(-19+571j),(-65+548j),(-16+495j),(25+449j),(39+319j),(46+213j),(3+121j),(-25+9j),(-77-94j),(-112-197j),(-154-287j),(-187-382j),(-232-422j),(-321-389j),(-363-455j),(-309-495j),(-336-449j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710911.1077836,(52-37j),(-84-484j),(-424-448j),(-681-72j),(-614+456j),(-167+596j),(254+628j),(505+308j),(553-108j),(305-302j),(87-331j),(10-209j),(-19-186j),(-31-243j),(-177-355j),(-407-266j),(-678+39j),(-541+395j),(-133+804j),(371+661j),(773+271j),(573-226j),(326-475j),(-17-485j),(-238-316j),(-185-61j),(-100-30j),(9+13j),(-19-32j),(-74-50j),(-85+8j),(-37+14j),(-2011+0j),(-13568-32640j),(128+0j),(54+32j),(-7-48j),0j,(487-504j),(-115-723j),(-592-490j),(-776-18j),(-463+506j),(53+568j),(337+256j),(284-99j),(50-160j),(-102-9j),(-21+219j),(263+245j),(482-17j),(387-408j),(-1-650j),(-503-546j),(-716-17j),(-521+419j),(-128+649j),(274+506j),(460+255j),(399-62j),(155-179j),(43-143j),(93-59j),(214-141j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710911.2352598,(42-80j),(-111-395j),(-92-372j),(-58-233j),(-17-83j),(19+13j),(70+147j),(113+247j),(167+353j),(208+475j),(294+594j),(257+630j),(275+529j),(239+525j),(252+524j),(184+397j),(167+364j),(84+241j),(47+114j),(-19-41j),(-115-150j),(-161-235j),(-207-306j),(-266-384j),(-323-504j),(-365-450j),(-390-472j),(7+25j),(-6-82j),(-4-82j),(-1-66j),(19-11j),(-2011+0j),(-13568-32640j),(128+0j),(-60+3j),(-10+31j),(1+1j),(-332-262j),(-383-85j),(-389+25j),(-416+138j),(-353+301j),(-243+463j),(-185+546j),(-52+624j),(-81+674j),(23+659j),(-15+690j),(17+621j),(64+568j),(74+449j),(92+321j),(105+181j),(72+32j),(40-93j),(18-203j),(3-302j),(-11-407j),(-36-467j),(-136-504j),(-159-559j),(-68-611j),(-137-604j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710911.3622057,(-16+74j),(213+266j),(182+270j),(92+206j),(-3+158j),(-76+145j),(-182+174j),(-248+184j),(-320+270j),(-399+306j),(-460+440j),(-455+432j),(-315+413j),(-296+406j),(-264+396j),(-203+303j),(-179+257j),(-175+121j),(-158+24j),(-170-102j),(-255-201j),(-281-266j),(-362-283j),(-457-305j),(-533-342j),(-544-243j),(-573-184j),(14-4j),(-55-57j),(-58-52j),(-39-34j),(3-11j),(-2011+0j),(-13568-32640j),(128+0j),(-46+30j),(1+28j),(-10-3j),(-338+69j),(-224+224j),(-131+319j),(-28+386j),(187+391j),(309+304j),(463+251j),(559+83j),(596+58j),(581-88j),(589-109j),(505-178j),(439-218j),(313-214j),(229-197j),(119-118j),(40-21j),(4+71j),(-2+152j),(-5+234j),(14+339j),(60+404j),(165+433j),(221+435j),(195+488j),(281+446j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710911.4837384,(5+54j),(245+244j),(265+351j),(262+359j),(266+363j),(181+282j),(175+298j),(109+252j),(70+193j),(-35+98j),(-123+32j),(-196-91j),(-216-129j),(-267-223j),(-323-336j),(-348-368j),(-401-460j),(-318-490j),(-401-496j),(-326-424j),(-323-413j),(-218-302j),(-133-240j),(-81-140j),(-7-25j),(83+100j),(166+209j),(-1-12j),(6+57j),(-15+115j),(-20+100j),(-28+26j),(-2011+0j),(-13824-32640j),(128+0j),(49+14j),(12-22j),(8-4j),(195+429j),(279+367j),(323+366j),(312+365j),(329+261j),(261+170j),(216+92j),(171+1j),(99-44j),(31-140j),(-34-178j),(-96-237j),(-141-310j),(-176-322j),(-201-332j),(-233-360j),(-237-307j),(-189-285j),(-194-273j),(-154-263j),(-75-215j),(-25-140j),(38-80j),(69-18j),(126+81j),(221+145j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1683710911.6095383,(-51+25j),(10+201j),(78+88j),(11-12j),(-114+61j),(-114+147j),(-26+319j),(261+342j),(459+173j),(516-124j),(389-491j),(96-585j),(-262-462j),(-437-223j),(-434+67j),(-221+194j),(-36+203j),(58+52j),(-50-89j),(-218-47j),(-338+172j),(-212+341j),(26+540j),(400+489j),(678+199j),(534-292j),(273-565j),(-3+18j),(-18-76j),(-60-54j),(-49-8j),(1-4j),(-2011+0j),(-13824-32640j),(128+0j),(17-40j),(-27-4j),(6-4j),(-166-239j),(-270+25j),(-159+286j),(103+347j),(393+148j),(357-160j),(154-414j),(-218-424j),(-417-273j),(-461+99j),(-361+296j),(-92+386j),(155+304j),(206+89j),(113-34j),(32-39j),(-12+57j),(61+134j),(189+148j),(298-8j),(339-199j),(177-381j),(-127-373j),(-352-265j),(-422-98j),(-352+166j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
