mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127,_128,_129,_130,_131,_132,_133,_134,_135,_136,_137,_138,_139,_140,_141,_142,_143,_144,_145,_146,_147,_148,_149,_150,_151,_152,_153,_154,_155,_156,_157,_158,_159,_160,_161,_162,_163,_164,_165,_166,_167,_168,_169,_170,_171,_172,_173,_174,_175,_176,_177,_178,_179,_180,_181,_182,_183,_184,_185,_186,_187,_188,_189,_190,_191,_192,_193,_194,_195,_196,_197,_198,_199,_200,_201,_202,_203,_204,_205,_206,_207,_208,_209,_210,_211,_212,_213,_214,_215,_216,_217,_218,_219,_220,_221,_222,_223,_224,_225,_226,_227,_228,_229,_230,_231,_232,_233,_234,_235,_236,_237,_238,_239,_240,_241,_242,_243,_244,_245,_246,_247,_248,_249,_250,_251,_252,_253,_254,_255
505bc2d2e71b,1682494738.2885897,(-104+117j),(277+765j),(552+694j),(628+338j),(558+67j),(322-90j),(177-111j),(27+29j),(35+185j),(162+355j),(513+411j),(715+320j),(841-40j),(892-381j),(778-787j),(426-934j),(8-1148j),(-336-1005j),(-739-678j),(-724-269j),(-675+58j),(-398+172j),(-153+169j),(-19+17j),(-50-204j),(-288-266j),(-544-217j),(26+7j),(-108-13j),(-187+17j),(-155+74j),(-56+20j),(-2011+0j),(-12544-32640j),(128+0j),(62-72j),(-46-40j),(5-17j),(307-215j),(54-110j),(-6+124j),(85+404j),(441+495j),(694+351j),(966-15j),(957-537j),(860-844j),(373-1163j),(42-1248j),(-413-1091j),(-729-789j),(-782-355j),(-679-37j),(-482+164j),(-198+182j),(-51+55j),(-23-120j),(-138-292j),(-355-348j),(-589-261j),(-729+94j),(-778+419j),(-730+637j),(-385+929j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494738.39979,(89-126j),(-49-812j),-821j,(-7-674j),(-27-559j),(-12-316j),(-19-199j),(-18-28j),(-42+142j),(-78+332j),(-111+563j),(-205+679j),(-131+721j),(-203+820j),(-248+944j),(-287+888j),(-313+1016j),(-356+834j),(-265+894j),(-199+695j),(-161+623j),(-115+329j),(-72+212j),(-8+43j),(65-135j),(104-308j),(149-480j),(-15+21j),(70-63j),(143-90j),(127-81j),(50+1j),(-2011+0j),(-12800-32640j),(128+0j),(-87+40j),(12+58j),(-16-12j),(-290-368j),(-170-159j),(-17+42j),(112+263j),(288+435j),(433+607j),(503+727j),(652+790j),(613+987j),(680+898j),(562+1106j),(531+1041j),(468+926j),(386+768j),(304+636j),(269+521j),(203+297j),(98+121j),(31-65j),(-29-215j),(-57-389j),(-93-532j),(-177-639j),(-210-755j),(-81-866j),(-129-961j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494738.526919,(11+12j),(252-94j),(422-203j),(507-331j),(583-534j),(476-535j),(521-699j),(433-727j),(348-832j),(279-842j),(154-912j),(121-758j),(-5-559j),(-44-415j),(-79-238j),(-43-24j),(22+183j),(88+331j),(313+509j),(428+555j),(683+610j),(690+546j),(791+474j),(876+394j),(965+307j),(827+57j),(775-51j),(-20+3j),(74+30j),(68+15j),(33+3j),(-10+0j),(-2011+0j),(-12544-32640j),(128+0j),(12+66j),(47+1j),(13+7j),(-694+1033j),(-475+1246j),(-403+1290j),(-438+1302j),(-154+1233j),(13+1062j),(116+877j),(222+634j),(123+462j),(97+199j),(-24+18j),(-146-187j),(-292-337j),(-421-425j),(-586-487j),(-794-514j),(-906-381j),(-923-303j),(-962-220j),(-901-189j),(-884-119j),(-764-25j),(-579+117j),(-447+141j),(-291+76j),(-88+75j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494738.6534495,(-28-18j),(-174+215j),(-263+434j),(-255+586j),(-223+783j),(-150+753j),(-130+920j),(-89+957j),(51+982j),(75+893j),(198+930j),(154+772j),(236+544j),(217+381j),(207+176j),(91-15j),(9-225j),(-67-421j),(-300-576j),(-405-630j),(-640-724j),(-577-663j),(-750-659j),(-851-625j),(-928-566j),(-786-285j),(-769-185j),(12+7j),(-67-52j),(-66-28j),(-35-9j),(5+7j),(-2011+0j),(-12544-32640j),(128+0j),(-57+45j),(15+40j),(-3+13j),(-1177-295j),(-1281-70j),(-1390-32j),(-1370-120j),(-1271+90j),(-1001+124j),(-811+203j),(-584+258j),(-422+137j),(-202+106j),(5-13j),(221-115j),(420-224j),(531-325j),(633-453j),(735-578j),(649-682j),(611-720j),(597-811j),(502-737j),(532-737j),(417-680j),(193-551j),(112-485j),(82-319j),(-43-134j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494738.770085,(20+18j),(286-92j),(426-216j),(497-363j),(528-558j),(418-562j),(423-711j),(393-778j),(220-828j),(136-811j),(-3-841j),(-26-686j),(-100-490j),(-125-350j),(-118-171j),(-48+43j),(59+208j),(161+323j),(403+438j),(506+447j),(758+432j),(699+309j),(832+265j),(891+164j),(960+70j),(767-143j),(690-235j),(-24+4j),(70-1j),(58-10j),(27-8j),(-7-2j),(-2011+0j),(-12800-32640j),(128+0j),(-3+74j),(52+9j),(20+7j),(-777+820j),(-580+1050j),(-509+1089j),(-518+1118j),(-237+1050j),(-108+922j),(66+746j),(181+531j),(113+350j),(94+138j),(17-64j),(-104-243j),(-241-391j),(-370-467j),(-524-522j),(-713-545j),(-827-382j),(-850-306j),(-897-204j),(-815-85j),(-820-86j),(-709+11j),(-500+154j),(-384+182j),(-223+115j),(-28+100j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494738.8943486,(11-27j),(-115-288j),(-199-447j),(-265-549j),(-363-691j),(-310-606j),(-344-756j),(-323-827j),(-338-777j),(-287-760j),(-313-783j),(-180-655j),(-146-450j),(-100-321j),(-71-165j),(-43+32j),(-32+231j),(-67+379j),603j,(-21+697j),(7+887j),(6+736j),(-73+862j),(-93+898j),(-147+928j),(-42+761j),(-49+707j),(5-9j),(-53+56j),(-45+49j),(-21+21j),(5-2j),(-2011+0j),(-12800-32640j),(128+0j),(-15+77j),(37+23j),(-7+7j),(-1184+131j),(-1210+280j),(-1260+213j),(-1269+34j),(-1141+125j),(-892+127j),(-767+104j),(-574+138j),(-384+36j),(-160+57j),(55+63j),(275+98j),(448+143j),(580+188j),(697+236j),(863+311j),(883+263j),(875+303j),(845+307j),(769+421j),(708+405j),(593+347j),(484+203j),(370+157j),(223+110j),(101-32j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494739.0208561,(-47+4j),(-232+364j),(-276+574j),(-244+705j),(-181+911j),(-58+784j),(9+931j),(80+906j),(235+908j),(281+831j),(409+792j),(331+615j),(284+394j),(190+259j),(62+127j),(-107-10j),(-321-67j),(-484-105j),(-751-31j),(-835+36j),(-1032+219j),(-847+317j),(-936+390j),(-899+515j),(-868+631j),(-549+658j),(-434+657j),(8-11j),(-66+47j),(-50+30j),(-21+9j),(5-17j),(-2011+0j),(-12544-32640j),(128+0j),(-20-89j),(-54+0j),(-13-14j),(588-1106j),(297-1236j),(170-1284j),(157-1246j),(-105-1122j),(-144-852j),(-294-658j),(-311-387j),(-180-219j),(-58-4j),(102+160j),(300+285j),(493+350j),(645+335j),(785+305j),(997+257j),(997+42j),(972-57j),(930-165j),(860-216j),(766-226j),(602-256j),(371-286j),(231-213j),(108-81j),(-59+54j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494739.1528757,(139-39j),(430-624j),(458-666j),(382-556j),(297-428j),(162-277j),(99-156j),(20-1j),(-75+146j),(-161+295j),(-231+503j),(-369+576j),(-335+678j),(-390+749j),(-455+875j),(-441+753j),(-469+877j),(-444+768j),(-350+779j),(-254+603j),(-197+538j),(-106+339j),(-36+178j),(47+12j),(103-152j),(67-299j),(93-450j),(-18+29j),(53-74j),(119-105j),(105-98j),(54-20j),(-2011+0j),(-12800-32640j),(128+0j),(-55-64j),(-45+21j),(-5-23j),(219-233j),(75-77j),(-58+113j),(-229+292j),(-308+496j),(-391+600j),(-425+746j),(-391+867j),(-553+899j),(-467+967j),(-631+909j),(-583+855j),(-533+809j),(-414+649j),(-344+515j),(-266+365j),(-137+206j),(-63+37j),(40-112j),(124-262j),(229-395j),(306-513j),(273-587j),(328-746j),(501-732j),(483-786j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494739.2793086,(34+40j),(451+19j),(695-1j),(828+1j),(1004+7j),(874-37j),(1030+17j),(991+81j),(1018+17j),(947+86j),(979+71j),(776+125j),(525+11j),(349-1j),(172-62j),(-13-124j),(-237-211j),(-415-295j),(-639-353j),(-729-404j),(-955-432j),(-893-432j),(-954-420j),(-994-423j),(-1012-465j),(-854-286j),(-799-227j),(13+11j),(-66-61j),(-64-42j),(-39-15j),(-9+6j),(-2011+0j),(-12544-32640j),(128+0j),(-49-73j),(-59+16j),(2-9j),(721-1055j),(621-1141j),(636-1155j),(760-1012j),(586-949j),(464-724j),(384-580j),(210-405j),(137-200j),(-59-28j),(-227+124j),(-402+266j),(-554+406j),(-659+476j),(-763+535j),(-953+594j),(-880+629j),(-883+564j),(-840+592j),(-769+461j),(-786+375j),(-639+310j),(-440+250j),(-283+203j),(-121+96j),(69+54j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494739.4069374,(145+104j),(888-111j),(948-200j),(764-218j),(613-201j),(357-165j),(244-109j),(86+13j),(-62+132j),(-174+271j),(-273+506j),(-381+603j),(-296+756j),(-316+871j),(-292+1023j),(-270+943j),(-193+1089j),(-123+1004j),(41+981j),(99+771j),(161+661j),(142+390j),(93+219j),(27+37j),(-96-129j),(-234-192j),(-401-279j),(25+20j),(-56-85j),(-85-155j),(-91-132j),(-13-56j),(-2011+0j),(-12800-32640j),(128+0j),(37+70j),(51-13j),(-3+19j),(-303+185j),(-174+13j),(-86-215j),(24-476j),(-36-730j),(-49-861j),(-142-1001j),(-331-1074j),(-272-1227j),(-513-1167j),(-375-1253j),(-437-1123j),(-532-1006j),(-481-796j),(-385-613j),(-291-495j),(-180-285j),(-9-167j),(149-32j),(316+46j),(507+105j),(659+116j),(757+32j),(934-47j),(1015+60j),(1075-27j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
