mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127,_128,_129,_130,_131,_132,_133,_134,_135,_136,_137,_138,_139,_140,_141,_142,_143,_144,_145,_146,_147,_148,_149,_150,_151,_152,_153,_154,_155,_156,_157,_158,_159,_160,_161,_162,_163,_164,_165,_166,_167,_168,_169,_170,_171,_172,_173,_174,_175,_176,_177,_178,_179,_180,_181,_182,_183,_184,_185,_186,_187,_188,_189,_190,_191,_192,_193,_194,_195,_196,_197,_198,_199,_200,_201,_202,_203,_204,_205,_206,_207,_208,_209,_210,_211,_212,_213,_214,_215,_216,_217,_218,_219,_220,_221,_222,_223,_224,_225,_226,_227,_228,_229,_230,_231,_232,_233,_234,_235,_236,_237,_238,_239,_240,_241,_242,_243,_244,_245,_246,_247,_248,_249,_250,_251,_252,_253,_254,_255
505bc2d2e71b,1682494318.2960467,(32-41j),(-104-433j),(-217-669j),(-356-749j),(-561-804j),(-619-634j),(-831-665j),(-822-559j),(-1001-354j),(-929-259j),(-996-100j),(-817-40j),(-589+99j),(-419+88j),(-246+15j),(-105-125j),(-28-316j),(70-503j),(-59-728j),(-140-816j),(-383-1002j),(-460-803j),(-654-895j),(-837-794j),(-988-691j),(-891-328j),(-879-154j),(23+5j),(-81-44j),(-79-33j),(-46-14j),(9-15j),(-2011+0j),(-12544-32640j),(128+0j),(-62+67j),(35+44j),(-1+13j),(-1288+130j),(-1209+521j),(-1191+722j),(-1118+744j),(-798+898j),(-450+779j),(-288+629j),(-92+457j),(-99+235j),(-85+27j),(-182-205j),(-319-364j),(-515-497j),(-668-499j),(-846-449j),(-1016-401j),(-1047-148j),(-1022-8j),(-1028+205j),(-951+261j),(-826+314j),(-641+352j),(-383+304j),(-263+265j),(-186+69j),(-117-110j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494318.4196975,(26-49j),(-92-449j),(-91-688j),(-92-839j),(-119-1019j),(-128-911j),(-129-1069j),(-117-1094j),(-163-1089j),(-83-1053j),(-124-1094j),(10-904j),(-28-630j),(37-469j),(103-271j),(133-35j),(226+200j),(253+416j),(418+652j),(431+776j),(616+964j),(578+903j),(611+985j),(664+1003j),(690+1078j),(680+826j),(667+759j),(-13-23j),(16+108j),(11+91j),53j,(-8-8j),(-2011+0j),(-12544-32640j),(128+0j),(-56-73j),(-57+19j),(-11-16j),(624-1193j),(465-1306j),(443-1303j),(582-1228j),(390-1116j),(356-917j),(243-728j),(114-518j),(139-261j),(56-10j),(20+230j),(-36+462j),(-58+688j),(-81+805j),(-94+949j),(-141+1130j),(-46+1116j),(-66+1067j),(-19+1049j),(-24+894j),(-129+869j),(-112+712j),(-58+517j),(-71+364j),(-131+149j),(-129-55j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494318.547748,(-2-41j),(-308-84j),(-488+151j),(-372+496j),(10+742j),(430+532j),(783+205j),(792-327j),(390-744j),(-68-763j),(-546-575j),(-631-168j),(-442+226j),(-196+309j),(-37+220j),(-48+126j),(-133+188j),(-139+350j),(180+522j),(494+383j),(823-34j),(583-480j),(202-840j),(-385-820j),(-836-436j),(-722+205j),(-405+591j),(2-19j),(10+69j),(48+49j),(25+12j),(-2+9j),(-2011+0j),(-12544-32640j),(128+0j),(-50-47j),(-25+37j),(-1+12j),(-979+47j),(-667+759j),(-73+1070j),(474+934j),(881+311j),(677-143j),(312-466j),(-47-398j),(-97-226j),(-54-77j),(64-166j),-325j,(-264-419j),(-559-225j),(-679+186j),(-511+620j),(36+784j),(480+590j),(780+155j),(689-288j),(379-573j),(-34-572j),(-261-299j),(-308-73j),(-175-10j),(-109-52j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494318.6688888,(-42-37j),(-417+226j),(-400+572j),(-92+806j),(438+886j),(712+476j),(1015+84j),(1000-465j),(539-881j),(48-966j),(-497-862j),(-650-475j),(-607-58j),(-441+113j),(-273+139j),(-223+29j),(-373+28j),(-489+146j),(-518+566j),(-230+825j),(335+1040j),(711+677j),(1052+246j),(1073-372j),(752-915j),(-5-977j),(-489-774j),(13+14j),(-89-45j),(-77-11j),(-43+17j),(-10-12j),(-2011+0j),(-12544-32640j),(128+0j),(89-6j),(-9-54j),(-4-23j),(1116-741j),(395-1312j),(-298-1344j),(-813-1063j),(-1132-307j),(-829+251j),(-460+568j),(-39+495j),(30+261j),(-46+100j),(-241+134j),(-327+380j),(-154+689j),(233+765j),(685+623j),(1079+202j),(946-452j),(568-843j),(66-971j),(-370-757j),(-628-539j),(-661-132j),(-426+190j),(-249+248j),(-161+129j),(-190+41j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494318.7951846,(-4-187j),(-599-635j),(-624-675j),(-523-546j),(-378-409j),(-225-248j),(-78-168j),(112-72j),(282-2j),(477+85j),(729+108j),(853+246j),(933+143j),(1038+175j),(1206+158j),(1031+173j),(1192+122j),(1048+129j),(1028+18j),(769-19j),(665-39j),(376+2j),(212+27j),(19+67j),(-192+169j),(-284+290j),(-433+419j),(41-16j),(-99+27j),(-201+25j),(-173+27j),(-62-23j),(-2011+0j),(-12800-32640j),(128+0j),(-70-63j),(-51+29j),(-9-15j),(218-263j),(116-49j),(54+193j),(-49+487j),(-15+724j),(-12+842j),(56+1021j),(224+1119j),(111+1235j),(273+1233j),(104+1267j),(144+1164j),(185+1083j),(160+862j),(133+656j),(73+438j),(13+227j),(-88+38j),(-196-148j),(-298-301j),(-377-477j),(-487-592j),(-574-563j),(-732-674j),(-667-837j),(-749-805j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494318.9241374,(189+8j),(705-636j),(751-645j),(592-551j),(438-446j),(271-245j),(182-119j),(100+84j),(40+268j),(-30+494j),(9+763j),(-68+916j),(57+959j),(67+1083j),(141+1240j),(168+1104j),(290+1247j),(227+1086j),(405+1009j),(352+753j),(360+622j),(237+369j),(103+229j),(-21+73j),(-200-73j),(-389-133j),(-582-178j),(34+14j),(-90-74j),(-136-151j),(-125-124j),(-28-58j),(-2011+0j),(-12544-32640j),(128+0j),(91-17j),(6-47j),(19+10j),(116+344j),(-5+105j),(-169-99j),(-371-344j),(-601-448j),(-837-528j),(-972-499j),(-1152-397j),(-1229-515j),(-1257-333j),(-1298-458j),(-1206-336j),(-1086-263j),(-875-165j),(-666-115j),(-478-52j),(-222-37j),(-23-84j),(195-146j),(400-182j),(572-275j),(712-361j),(707-521j),(808-642j),(953-584j),(924-742j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494319.0529404,(-18+42j),(126+321j),(218+486j),(283+549j),(393+639j),(392+513j),(496+575j),(543+502j),(601+479j),(560+464j),(651+428j),(505+360j),(384+191j),(270+170j),(128+137j),(-3+126j),(-163+162j),(-325+199j),(-442+329j),(-496+390j),(-549+580j),(-506+517j),(-476+664j),(-416+746j),(-371+804j),(-180+712j),(-88+684j),(7-12j),(-39+65j),(-32+53j),(-20+28j),(-3-10j),(-2011+0j),(-12544-32640j),(128+0j),(-65-23j),(-25+44j),(-14-2j),(-395-973j),(-612-861j),(-736-812j),(-674-782j),(-745-568j),(-530-408j),(-519-272j),(-369-117j),(-179-115j),(4-55j),(211-60j),(379-101j),(523-185j),(593-270j),(640-365j),(756-465j),(629-562j),(576-583j),(449-631j),(389-626j),(362-543j),(270-450j),(167-357j),(105-238j),(112-69j),(113+64j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494319.1773286,(-36+23j),(-99+358j),(-156+532j),(-179+628j),(-170+746j),(-122+672j),(-146+787j),(-139+738j),(-56+791j),(-88+701j),(-52+729j),(-77+576j),(-21+433j),(-49+300j),(-85+150j),(-148-13j),(-230-165j),(-255-316j),(-414-427j),(-441-483j),(-616-564j),(-539-465j),(-649-549j),(-703-521j),(-744-512j),(-644-307j),(-615-259j),(14+12j),(-40-53j),(-29-49j),(-10-26j),(11+1j),(-2011+0j),(-12544-32640j),(128+0j),(-63+28j),(11+46j),(-4+14j),(-895-467j),(-989-297j),(-1055-276j),(-1003-333j),(-921-157j),(-668-87j),(-527-25j),(-345+24j),(-162-34j),(10-42j),(217-89j),(385-141j),(536-228j),(615-286j),(686-366j),(769-423j),(672-502j),(624-492j),(602-546j),(583-508j),(514-414j),(409-346j),(247-243j),(188-177j),(122-8j),(34+134j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494319.300667,(-79+165j),(146+921j),(-34+987j),(-131+781j),(-186+589j),(-186+310j),(-190+126j),(-134-109j),(-40-305j),(125-505j),(292-742j),(559-768j),(590-768j),(805-745j),(1015-750j),(1009-524j),(1169-496j),(1098-245j),(1066-240j),(827-92j),(722-24j),(415+55j),(233+125j),(7+111j),(-233+63j),(-432+33j),(-636-44j),(22+16j),(-75-92j),(-89-184j),(-63-173j),(15-65j),(-2011+0j),(-12544-32640j),(128+0j),(-88-35j),(-33+39j),(-9-19j),(194-239j),(70-5j),(-76+245j),(-348+433j),(-526+616j),(-674+577j),(-849+732j),(-936+795j),(-1200+622j),(-1193+568j),(-1332+281j),(-1227+137j),(-1096-11j),(-848-117j),(-620-181j),(-422-183j),(-155-137j),(81-87j),(288+15j),(476+180j),(579+357j),(638+528j),(692+579j),(728+780j),(512+1023j),(491+1084j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494319.415496,(-94+150j),(549+760j),(909+288j),(724-224j),(408-497j),(26-363j),(-73-208j),(24-99j),(121-200j),(98-421j),(-273-646j),(-670-529j),(-909+71j),(-818+627j),(-343+1127j),(264+1070j),(955+762j),(1071+80j),(833-628j),(249-782j),(-249-678j),(-346-248j),(-234-33j),(-61-44j),(-52-215j),(-255-231j),(-530-75j),(29-6j),(-88+56j),(-94+160j),(22+174j),(11+64j),(-2011+0j),(-12544-32640j),(128+0j),(84-19j),(-25-45j),(13-10j),(293-144j),(80-53j),(146+142j),(436+199j),(685-207j),(533-626j),(42-1019j),(-731-859j),(-1164-479j),(-1138+480j),(-873+926j),(-122+1170j),(576+870j),(780+302j),(628-136j),(375-317j),(91-232j),(80-88j),(211-45j),(333-195j),(251-526j),(-114-735j),(-615-546j),(-980-62j),(-989+397j),(-600+973j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
