mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127,_128,_129,_130,_131,_132,_133,_134,_135,_136,_137,_138,_139,_140,_141,_142,_143,_144,_145,_146,_147,_148,_149,_150,_151,_152,_153,_154,_155,_156,_157,_158,_159,_160,_161,_162,_163,_164,_165,_166,_167,_168,_169,_170,_171,_172,_173,_174,_175,_176,_177,_178,_179,_180,_181,_182,_183,_184,_185,_186,_187,_188,_189,_190,_191,_192,_193,_194,_195,_196,_197,_198,_199,_200,_201,_202,_203,_204,_205,_206,_207,_208,_209,_210,_211,_212,_213,_214,_215,_216,_217,_218,_219,_220,_221,_222,_223,_224,_225,_226,_227,_228,_229,_230,_231,_232,_233,_234,_235,_236,_237,_238,_239,_240,_241,_242,_243,_244,_245,_246,_247,_248,_249,_250,_251,_252,_253,_254,_255
505bc2d2e71b,1682494904.0239894,(-133-140j),(-980-165j),(-1046-225j),(-834-232j),(-647-257j),(-374-166j),(-200-190j),(39-163j),(254-139j),(469-75j),(747-64j),(895+86j),(983+52j),(1091+145j),(1207+246j),(1065+347j),(1204+414j),(1051+446j),(1044+402j),(804+369j),(721+342j),(434+237j),(236+198j),(39+128j),(-179+62j),(-333+41j),(-525-24j),(21+11j),(-81-63j),(-113-150j),(-91-151j),(-1-62j),(-2011+0j),(-12544-32640j),(128+0j),(12+84j),(57+16j),(-15+14j),(-346-64j),(-124-137j),(132-246j),(442-308j),(667-430j),(823-438j),(979-458j),(1050-579j),(1262-415j),(1237-535j),(1352-260j),(1255-217j),(1167-206j),(943-116j),(737-18j),(546+84j),(279+81j),(50+162j),(-178+166j),(-409+173j),(-625+156j),(-793+129j),(-881+182j),(-1072+225j),(-1176-21j),(-1225-40j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.1494713,(-34+33j),(56+365j),(214+519j),(407+527j),(673+468j),(673+214j),(840+29j),(827-221j),(708-461j),(539-588j),(341-763j),(163-665j),(-29-502j),(-88-378j),(-71-245j),(34-130j),(172-152j),(282-209j),(333-437j),(263-585j),(57-819j),(-119-738j),(-385-747j),(-626-624j),(-825-452j),(-769-49j),(-707+191j),(15-3j),(-80+18j),(-61+27j),(-27+24j),(-3-7j),(-2011+0j),(-12288-32640j),(128+0j),(-55-42j),(-25+36j),(-13+0j),(-679-799j),(-983-448j),(-1078-183j),(-1051+28j),(-858+387j),(-520+471j),(-280+525j),(-56+410j),(-42+237j),(-55+67j),(-198-69j),(-374-82j),(-561+13j),(-628+199j),(-632+426j),(-572+714j),(-254+851j),(-2+876j),(250+803j),(394+669j),(493+521j),(505+304j),(425+60j),(315+3j),(168+35j),(58+101j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.2763193,(-31+25j),(-78+364j),(-131+562j),(-162+647j),(-155+811j),(-129+694j),(-173+816j),(-159+781j),(-134+827j),(-164+773j),(-135+807j),(-184+634j),(-118+445j),(-123+309j),(-119+155j),(-95-26j),(-109-208j),(-88-378j),(-152-561j),(-137-643j),(-224-828j),(-155-746j),(-214-831j),(-248-870j),(-252-906j),(-314-711j),(-310-657j),(-2+15j),(10-76j),(13-64j),(10-40j),(6+7j),(-2011+0j),(-12288-32640j),(128+0j),(20+64j),(41+5j),(1+14j),(-805+663j),(-710+794j),(-734+786j),(-792+683j),(-640+680j),(-507+542j),(-380+463j),(-231+355j),(-177+166j),(-43+2j),(67-156j),(171-325j),(262-472j),(309-571j),(358-656j),(429-808j),(329-819j),(321-801j),(293-774j),(332-670j),(323-626j),(260-510j),(141-392j),(113-259j),(92-79j),(30+73j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.399572,(-20-22j),(-351-65j),(-541-153j),(-640-238j),(-758-332j),(-667-318j),(-750-426j),(-793-473j),(-721-512j),(-624-587j),(-614-626j),(-414-583j),(-289-422j),(-154-339j),(-31-226j),(79-78j),(200+86j),(256+265j),(379+428j),(370+545j),(473+726j),(434+735j),(383+806j),(361+857j),(311+934j),(296+771j),(252+736j),(2-22j),(-27+71j),(-29+67j),(-20+33j),(-1-9j),(-2011+0j),(-12288-32640j),(128+0j),(44+50j),(46-15j),(6+0j),(-651+822j),(-610+904j),(-650+877j),(-802+737j),(-669+680j),(-551+478j),(-492+380j),(-353+281j),(-262+87j),(-87-8j),(94-126j),(273-202j),(447-266j),(565-283j),(698-291j),(863-272j),(856-289j),(852-206j),(840-208j),(797-176j),(739+7j),(622+42j),(457+39j),(322+43j),(141+98j),(-31+76j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.5235162,(98-149j),(-219-949j),(-349-911j),(-422-700j),(-445-504j),(-283-236j),(-181-122j),(15-55j),(190-48j),(422-83j),(654-263j),(783-378j),(670-603j),(673-783j),(624-1033j),(445-1039j),(273-1272j),(121-1109j),(-205-1120j),(-316-826j),(-439-665j),(-324-381j),(-225-196j),(-60-52j),(153+29j),(357-16j),(557-134j),(-38+9j),(107-1j),(195-15j),(174-44j),(72+4j),(-2011+0j),(-12544-32640j),(128+0j),(-48+79j),(40+32j),(-13+17j),(-411+17j),(-168+6j),(46-128j),(249-311j),(287-552j),(233-779j),(137-973j),(-119-1106j),(-198-1242j),(-498-1098j),(-568-1212j),(-717-1007j),(-783-759j),(-749-499j),(-645-312j),(-557-151j),(-324-6j),(-106-15j),(108-64j),(274-162j),(417-315j),(475-495j),(377-702j),(268-911j),(296-989j),(81-1178j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.6500294,(-84+171j),(261+897j),(303+998j),(281+791j),(234+632j),(175+360j),(108+221j),(-9+18j),(-102-165j),(-217-343j),(-431-554j),(-464-713j),(-615-708j),(-694-808j),(-812-886j),(-732-835j),(-859-876j),(-774-820j),(-827-680j),(-676-509j),(-631-413j),(-362-232j),(-254-121j),(-76+1j),(131+106j),(315+100j),(518+148j),(-22-12j),(82+71j),(130+150j),(114+139j),(15+61j),(-2011+0j),(-12544-32640j),(128+0j),(58+60j),(45-31j),(8+19j),(-248+304j),(-96+111j),(-5-115j),(149-362j),(178-634j),(228-754j),(210-945j),(104-1101j),(249-1207j),(101-1290j),(267-1285j),(194-1218j),(120-1165j),(64-947j),(35-740j),(16-577j),(-30-312j),(9-84j),(12+136j),(30+316j),(45+552j),(93+719j),(216+791j),(320+968j),(190+1081j),(295+1105j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.7754796,(43+18j),(307-280j),(418-516j),(419-703j),(351-938j),(210-868j),(146-1058j),(47-1019j),(-150-1076j),(-230-988j),(-388-960j),(-327-760j),(-311-515j),(-251-348j),(-151-173j),(40-11j),(252+103j),(424+193j),(740+139j),(849+80j),(1092-89j),(1047-261j),(1073-293j),(1083-446j),(1079-588j),(729-690j),(584-733j),(-21+14j),(83-48j),(72-47j),(28-29j),(4+10j),(-2011+0j),(-12544-32640j),(128+0j),(4+80j),(62+12j),(14+12j),(-885+919j),(-682+1177j),(-629+1274j),(-616+1280j),(-301+1263j),(-170+1056j),(79+879j),(210+629j),(137+431j),(110+141j),(-11-81j),(-172-304j),(-362-472j),(-539-528j),(-743-544j),(-999-525j),(-1092-312j),(-1098-171j),(-1122-39j),(-1178+42j),(-985+93j),(-809+187j),(-530+303j),(-365+275j),(-198+157j),(24+51j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494904.9003046,(177-72j),(357-837j),(380-922j),(294-748j),(218-595j),(111-363j),(49-217j),(6-13j),(-62+180j),(-113+393j),(-150+662j),(-271+799j),(-186+896j),(-237+1010j),(-257+1159j),(-259+1039j),(-263+1183j),(-280+1066j),(-160+1046j),(-109+833j),(-59+748j),(-12+484j),(1+289j),(30+86j),(40-148j),(-33-314j),(-62-529j),(-9+24j),(40-97j),(99-169j),(94-156j),(58-38j),(-2011+0j),(-12800-32640j),(128+0j),(-50-55j),(-46+15j),(-2-14j),(175-245j),(13-75j),(-124+109j),(-310+309j),(-396+536j),(-475+621j),(-476+824j),(-417+987j),(-593+1033j),(-490+1129j),(-665+1060j),(-583+1003j),(-514+963j),(-390+793j),(-298+627j),(-199+470j),(-72+259j),(-13+54j),(89-126j),(152-333j),(259-484j),(314-636j),(257-741j),(301-923j),(482-949j),(432-1007j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494905.02699,(172+66j),(920-272j),(928-314j),(763-276j),(603-222j),(309-157j),(167-92j),(-25+3j),(-225+92j),(-413+164j),(-644+326j),(-828+333j),(-815+496j),(-930+522j),(-1075+602j),(-1023+490j),(-1148+606j),(-992+483j),(-968+607j),(-748+472j),(-628+457j),(-378+274j),(-198+161j),(-21+30j),(159-118j),(251-268j),(394-429j),(-32+27j),(111-37j),(207-46j),(183-31j),(68+28j),(-2011+0j),(-12800-32640j),(1152+0j),(16-80j),(-47-20j),(19-10j),(364-24j),(115-57j),(-136-45j),(-402-69j),(-638+11j),(-776+67j),(-969+102j),(-1065+245j),(-1221+146j),(-1165+349j),(-1308+162j),(-1197+200j),(-1059+287j),(-848+246j),(-669+214j),(-520+166j),(-256+148j),(-47+43j),(191+12j),(369-84j),(572-102j),(707-161j),(786-278j),(926-409j),(1043-281j),(1142-353j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682494905.155082,(-159-88j),(-932+123j),(-953+141j),(-790+136j),(-672+120j),(-373+85j),(-268+58j),(-70-10j),(120-66j),(315-110j),(546-224j),(719-220j),(727-340j),(863-370j),(996-427j),(984-362j),(1103-457j),(979-370j),(957-497j),(760-412j),(649-418j),(375-299j),(233-171j),(57-66j),(-111+55j),(-252+192j),(-387+344j),(26-17j),(-101+28j),(-184+29j),(-176+27j),(-63-21j),(-2011+0j),(-12800-32640j),(128+0j),(-46+66j),(32+38j),(-18+8j),(-383-199j),(-176-84j),(57-30j),(322+55j),(559+56j),(709+72j),(918+92j),(1049-8j),(1204+129j),(1193-43j),(1307+164j),(1216+106j),(1099+37j),(914+12j),(737+12j),(615+17j),(370-23j),(160+15j),(-66+14j),(-243+39j),(-462+55j),(-614+74j),(-721+157j),(-865+237j),(-983+102j),(-1102+174j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
