mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,_101,_102,_103,_104,_105,_106,_107,_108,_109,_110,_111,_112,_113,_114,_115,_116,_117,_118,_119,_120,_121,_122,_123,_124,_125,_126,_127,_128,_129,_130,_131,_132,_133,_134,_135,_136,_137,_138,_139,_140,_141,_142,_143,_144,_145,_146,_147,_148,_149,_150,_151,_152,_153,_154,_155,_156,_157,_158,_159,_160,_161,_162,_163,_164,_165,_166,_167,_168,_169,_170,_171,_172,_173,_174,_175,_176,_177,_178,_179,_180,_181,_182,_183,_184,_185,_186,_187,_188,_189,_190,_191,_192,_193,_194,_195,_196,_197,_198,_199,_200,_201,_202,_203,_204,_205,_206,_207,_208,_209,_210,_211,_212,_213,_214,_215,_216,_217,_218,_219,_220,_221,_222,_223,_224,_225,_226,_227,_228,_229,_230,_231,_232,_233,_234,_235,_236,_237,_238,_239,_240,_241,_242,_243,_244,_245,_246,_247,_248,_249,_250,_251,_252,_253,_254,_255
505bc2d2e71b,1682493785.9167361,(-5+19j),(236+198j),(514+133j),(708-216j),(572-759j),(51-899j),(-547-952j),(-1000-557j),(-1171+241j),(-825+821j),(-170+1248j),(409+997j),(735+413j),(684-45j),(400-312j),(104-193j),(78-13j),(250+82j),(547-172j),(487-555j),(30-1000j),(-601-804j),(-1020-422j),(-1144+288j),(-842+994j),(42+1078j),(671+808j),(-33-16j),(113+20j),(107-45j),(35-58j),(4-2j),(-2011+0j),(-12544-32640j),(128+0j),(82-14j),(-25-53j),(-14-11j),(904-1047j),(-48-1487j),(-874-1252j),(-1398-706j),(-1352+346j),(-765+880j),(-46+985j),(448+601j),(443+262j),(249+8j),(70+112j),(104+342j),(420+436j),(756+190j),(911-333j),(668-963j),(-115-1214j),(-748-933j),(-1181-349j),(-1084+261j),(-771+796j),(-167+964j),(386+643j),(578+290j),(436+71j),(239-58j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.0341506,(17-11j),(36-217j),(-61-398j),(-288-432j),(-629-332j),(-648+39j),(-683+413j),(-366+759j),(57+890j),(454+785j),(895+434j),(855-4j),(534-389j),(247-498j),(-15-426j),(-89-222j),(-19-98j),(132-131j),(152-351j),(-4-512j),(-420-615j),(-621-294j),(-846+88j),(-725+601j),(-326+960j),(283+810j),(668+511j),(-21+3j),(92+20j),(90-34j),(38-43j),(14-6j),(-2011+0j),(-12288-32640j),(128+0j),(-40+40j),(36+16j),(6+13j),(-216+1081j),(533+1018j),(1041+633j),(1179+151j),(968-574j),(555-706j),(-20-792j),(-361-487j),(-347-261j),(-219-49j),(-88-118j),(-76-267j),(-279-375j),(-536-264j),(-726+38j),(-798+479j),(-373+833j),(85+930j),(578+718j),(784+348j),(860-35j),(644-394j),(245-560j),(-59-496j),(-124-336j),(-139-188j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.1557355,(100+185j),(1010+575j),(971+750j),(771+724j),(600+671j),(324+485j),(170+411j),(-12+256j),(-152+56j),(-288-202j),(-439-472j),(-397-740j),(-428-824j),(-344-1033j),(-291-1280j),(-129-1237j),(-50-1470j),(152-1313j),(96-1348j),(169-1078j),(180-988j),(158-644j),(189-440j),(123-202j),(21+32j),(-72+289j),(-189+496j),(18-29j),(-103+61j),(-207+57j),(-189+37j),(-60-25j),(-2011+0j),(-12544-32640j),(128+0j),(-101-18j),(-38+54j),(-21-20j),(261-468j),(214-192j),(172+112j),(17+446j),(-92+704j),(-201+860j),(-390+1054j),(-454+1208j),(-809+1213j),(-806+1179j),(-1149+1056j),(-1175+903j),(-1159+701j),(-1022+492j),(-894+292j),(-754+160j),(-499+48j),(-258-101j),(-9-177j),(242-207j),(513-176j),(727-101j),(865-109j),(1070-22j),(1168+295j),(1284+373j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.2801135,(-120+172j),(3+1061j),(-58+1085j),(-118+894j),(-173+735j),(-137+418j),(-163+266j),(-138+30j),(-93-177j),(1-399j),(90-661j),(289-800j),(261-898j),(424-983j),(563-1121j),(656-988j),(796-1099j),(786-892j),(780-945j),(636-723j),(570-644j),(404-381j),(243-195j),(71-26j),(-119+126j),(-243+261j),(-426+405j),(33-15j),(-115+22j),(-210-12j),(-194-22j),(-60-45j),(-2011+0j),(-12544-32640j),(128+0j),(40-82j),(-39-43j),(17-10j),(323+241j),(73+118j),(-200-4j),(-478-189j),(-728-288j),(-873-408j),(-1013-526j),(-1173-538j),(-1164-835j),(-1205-726j),(-1056-1086j),(-935-1033j),(-841-918j),(-626-781j),(-437-658j),(-283-548j),(-121-308j),(51-134j),(181+99j),(264+329j),(335+527j),(374+719j),(408+804j),(477+981j),(252+1164j),(225+1270j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.4082048,(12-28j),(-43-297j),(-126-455j),(-272-533j),(-479-569j),(-560-366j),(-763-293j),(-797-72j),(-857+153j),(-794+325j),(-715+574j),(-518+592j),(-233+543j),(-106+466j),(-33+340j),(-31+174j),(-133+73j),(-283+19j),(-467+120j),(-536+243j),(-585+538j),(-412+636j),(-259+824j),(-15+927j),(244+969j),(502+673j),(653+475j),(-15-11j),(65+55j),(75+36j),(40+14j),(-1+13j),(-2011+0j),(-12544-32640j),(128+0j),(65+8j),(6-47j),(4-7j),(956+394j),(1076-16j),(1029-312j),(971-447j),(652-692j),(399-652j),(154-628j),(-36-481j),(-7-321j),(11-145j),(167-65j),(331-58j),(473-154j),(531-312j),(514-515j),(464-760j),(182-865j),(-27-864j),(-292-811j),(-424-670j),(-501-571j),(-541-357j),(-482-143j),(-396-40j),(-255-63j),(-159-82j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.5321176,(-51+153j),(241+809j),(187+856j),(92+741j),(8+666j),(-32+409j),(-112+312j),(-185+117j),(-204-24j),(-215-222j),(-263-443j),(-169-624j),(-206-691j),(-144-827j),(-97-996j),(15-954j),(60-1103j),(155-970j),(107-1010j),(124-809j),(126-742j),(128-479j),(130-286j),(110-92j),(83+105j),(56+254j),(43+442j),(9-33j),(-47+76j),(-118+112j),(-115+102j),(-56+11j),(-2011+0j),(-12544-32640j),(128+0j),(36-50j),(-20-34j),(15-4j),(150+288j),(-19+209j),(-221+132j),(-435-9j),(-591-68j),(-646-196j),(-797-272j),(-889-287j),(-906-515j),(-912-448j),(-834-717j),(-736-703j),(-644-644j),(-483-572j),(-326-512j),(-193-468j),(-59-324j),(88-209j),(213-64j),(323+102j),(401+253j),(457+383j),(489+454j),(570+580j),(441+768j),(441+874j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.6575634,(-28-23j),(-274-99j),(-376-253j),(-420-365j),(-515-516j),(-467-477j),(-542-616j),(-480-585j),(-597-671j),(-563-703j),(-643-757j),(-493-709j),(-406-526j),(-315-469j),(-213-374j),(-57-240j),(87-149j),(245-18j),(450+60j),(557+139j),(786+163j),(750+183j),(871+186j),(952+172j),(1037+192j),(880+34j),(854+0j),(-21-3j),(80+44j),(74+49j),(38+35j),(-8+5j),(-2011+0j),(-12288-32640j),(128+0j),(-44-50j),(-45+16j),(-1-5j),(493-941j),(378-1034j),(404-1047j),(525-984j),(390-939j),(387-722j),(303-661j),(226-515j),(291-309j),(232-134j),(250+90j),(232+295j),(226+457j),(208+584j),(206+694j),(220+871j),(266+847j),(246+868j),(254+846j),(117+809j),(102+800j),(73+711j),(75+573j),(26+489j),(-123+354j),(-163+230j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.7814167,(-14+27j),(-74+242j),(-218+374j),(-331+438j),(-464+560j),(-441+484j),(-592+572j),(-611+600j),(-661+619j),(-689+572j),(-745+629j),(-696+465j),(-538+396j),(-458+294j),(-358+194j),(-204+49j),(-76-83j),(93-199j),(224-385j),(334-458j),(441-662j),(407-558j),(533-695j),(567-774j),(616-829j),(426-758j),(400-728j),(-12+13j),(87-39j),(86-31j),(50-15j),(4+8j),(-2011+0j),(-12288-32640j),(128+0j),(-3+60j),(46+10j),(3+24j),(-971+446j),(-962+584j),(-1031+576j),(-1106+445j),(-990+494j),(-884+436j),(-689+369j),(-504+302j),(-404+114j),(-214+21j),(-46-145j),(134-261j),(299-372j),(411-443j),(535-518j),(679-629j),(640-683j),(658-660j),(668-645j),(774-495j),(712-481j),(629-384j),(471-343j),(421-242j),(341-63j),(219+37j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493786.9268203,(103-127j),(-282-833j),(-488-812j),(-580-543j),(-599-297j),(-406-94j),(-297-17j),(-139-33j),(-10-118j),(64-294j),(-6-542j),(-92-685j),(-361-654j),(-576-646j),(-854-552j),(-913-323j),(-1106-42j),(-983+165j),(-836+537j),(-522+583j),(-280+640j),(-82+457j),(10+285j),(7+102j),(-111-44j),(-290-60j),(-480+12j),(24-3j),(-98+3j),(-169+25j),(-140+58j),(-54+9j),(-2011+0j),(-12544-32640j),(128+0j),(52-60j),(-29-29j),(17-16j),(444-30j),(246-63j),(110+57j),(27+253j),(122+447j),(331+576j),(537+581j),(836+421j),(999+340j),(1078-22j),(1172-170j),(1018-466j),(803-658j),(489-715j),(240-670j),(46-600j),(-82-368j),(-40-185j),(67-42j),(236-2j),(411-35j),(539-161j),(536-426j),(504-679j),(481-806j),(187-1010j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bc2d2e71b,1682493787.0601425,(15-12j),(160-60j),(361+3j),(503+71j),(672+101j),(658+113j),(835+185j),(892+107j),(950+169j),(895+214j),(987+196j),(849+229j),(686+99j),(556+98j),(411+62j),(201+69j),(16+40j),(-208-13j),(-418+25j),(-549+4j),(-782+80j),(-711+14j),(-895+96j),(-971+143j),(-1019+166j),(-801+244j),(-770+255j),(17-5j),(-89-14j),(-79-19j),(-44-11j),(6+1j),(-2011+0j),(-12288-32640j),(128+0j),(53-28j),(-11-37j),(6-10j),(723+695j),(851+652j),(922+760j),(810+881j),(835+783j),(615+658j),(556+570j),(467+443j),(264+440j),(134+308j),(-84+221j),(-253+85j),(-431-22j),(-547-119j),(-677-204j),(-805-310j),(-839-274j),(-854-310j),(-917-321j),(-793-370j),(-838-439j),(-741-410j),(-596-282j),(-540-257j),(-334-295j),(-182-228j),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
